place_name,menu_name,menu_price
다복향마라탕 남영직영점,마라탕(100g),-
다복향마라탕 남영직영점,마라샹궈(100g),-
다복향마라탕 남영직영점,꿔바로우(소),-
다복향마라탕 남영직영점,[50%] 소고기추가 10회 쿠폰,-
다복향마라탕 남영직영점,소고기국밥,-
다복향마라탕 남영직영점,꿔바로우(대),-
다복향마라탕 남영직영점,크림새우(소),-
다복향마라탕 남영직영점,크림새우(대),-
다복향마라탕 남영직영점,계란볶음밥,-
다복향마라탕 남영직영점,"소고기, 양고기(100g)",-
다복향마라탕 남영직영점,코코넛워터,-
다복향마라탕 남영직영점,탄산음료,-
다복향마라탕 남영직영점,"중국음료(빙홍차, 차파이)",-
