place_name,menu_name,menu_price
모애카페,양념 갈릭스테이크,-
모애카페,Moe ceviche 모애세비체,-
모애카페,Salmon tartar 연어타르타르,-
모애카페,살치살 스테이크,-
모애카페,메쉬포테이토와 새우&관자,-
모애카페,차돌간장파스타,-
모애카페,문어뿔뽀스테이크 🐙,-
모애카페,전복바질 리죠또,-
모애카페,낫또 소바,-
모애카페,차돌박이 샐러드,-
모애카페,돈스테이크 샐러드,-
모애카페,Salmon steak 연어스테이크,-
모애카페,Gambas감바스,-
