place_name,menu_name,menu_price
워크샵서울,오향장육,-
워크샵서울,차오미엔(홍콩식볶음누들),-
워크샵서울,유린기,-
워크샵서울,깐풍기,-
워크샵서울,오뎅탕,-
워크샵서울,백합탕,-
워크샵서울,바지락볶음,-
워크샵서울,미나리새우전,-
워크샵서울,야키소바,-
워크샵서울,해물 누룽지탕,-
워크샵서울,깐풍새우,-
워크샵서울,크림새우,-
워크샵서울,해물 매운 짬뽕,-
워크샵서울,나가사키짬뽕,-
워크샵서울,칠리새우,-
