place_name,menu_name,menu_price
먼데이피크닉,까눌레,-
먼데이피크닉,에그타르트,-
먼데이피크닉,휘낭시에,-
먼데이피크닉,수제쿠키14종,-
먼데이피크닉,다양한구움과자,-
