place_name,menu_name,menu_price
털보네떡꼬치,떡꼬치,-
털보네떡꼬치,메추리알꼬치,-
털보네떡꼬치,소떡소떡,-
털보네떡꼬치,닭꼬치,-
털보네떡꼬치,순대꼬치,-
털보네떡꼬치,양념어묵,-
털보네떡꼬치,김마리,-
털보네떡꼬치,소세지,-
털보네떡꼬치,어떡햄,-
털보네떡꼬치,오징어꼬치,-
