place_name,menu_name,menu_price
굴다리소곱창,소곱창 (1인분),-
굴다리소곱창,대창 (1인분),-
굴다리소곱창,염통 (1인분),-
굴다리소곱창,볶음밥,-
굴다리소곱창,소주,-
굴다리소곱창,맥주,-
굴다리소곱창,청하,-
굴다리소곱창,음료,-
