place_name,menu_name,menu_price
츄르츄르라멘,츄라멘,-
츄르츄르라멘,차슈멘(2장),-
츄르츄르라멘,차슈멘(4장),-
츄르츄르라멘,연어스시 10P,-
츄르츄르라멘,신츄멘,-
츄르츄르라멘,신차슈멘(2),-
츄르츄르라멘,신차슈멘(4)장,-
