place_name,menu_name,menu_price
이디야커피 용산효창점,카페 아메리카노,-
이디야커피 용산효창점,카페 라떼,-
이디야커피 용산효창점,토피 넛 라떼,-
이디야커피 용산효창점,바닐라 라떼,-
