place_name,menu_name,menu_price
퍼치,버터 브레드 플레이트,-
퍼치,베이글 샌드위치,-
퍼치,카야 버터 토스트,-
퍼치,그릭 요거트,-
퍼치,티라미수,-
퍼치,글라스 와인,-
퍼치,치즈 플레이트,-
퍼치,스몰 치즈 플레이트,-
퍼치,아메리카노,-
퍼치,카페라떼,-
퍼치,바닐라 라떼,-
퍼치,크림 라떼,-
퍼치,퍼치 커피,-
퍼치,레몬 에이드,-
퍼치,바질 에이드,-
