place_name,menu_name,menu_price
마구로참치,우니(성게알),-
마구로참치,생참치골드스페셜,-
마구로참치,참치모듬(생참치x),-
마구로참치,마구로1980스페셜,-
마구로참치,명품 혼마구로 스페셜,-
마구로참치,생참치스페셜,-
