place_name,menu_name,menu_price
산골녹차냉면 본점,돈까스,-
산골녹차냉면 본점,비빔냉면,-
산골녹차냉면 본점,매운돈까스,-
산골녹차냉면 본점,생선까스,-
산골녹차냉면 본점,물냉면,-
산골녹차냉면 본점,(판매종료)가리비칼국수(동절기한정),-
산골녹차냉면 본점,냉면 사리추가,-
산골녹차냉면 본점,돈까스추가(단품),-
산골녹차냉면 본점,매운돈까스추가(단품),-
산골녹차냉면 본점,"음료수(펩시,칠성사이다,제로있음)",-
산골녹차냉면 본점,밥추가,-
