place_name,menu_name,menu_price
피자먹다 효창공원역점,[8가지맛] 플래터(Platter)A,-
피자먹다 효창공원역점,플래터(Platter) C,-
피자먹다 효창공원역점,콤비네이션 피자,-
피자먹다 효창공원역점,화이트쉬림프포테이토피자,-
피자먹다 효창공원역점,바질쉬림프베이컨피자,-
피자먹다 효창공원역점,바질토마토피자,-
피자먹다 효창공원역점,케이준치킨피자,-
피자먹다 효창공원역점,맥앤치즈 피자,-
피자먹다 효창공원역점,25cm 마르게리따 피자,-
피자먹다 효창공원역점,달콤연유피자,-
피자먹다 효창공원역점,톡톡옥수수 피자,-
피자먹다 효창공원역점,스위트고구마 피자,-
피자먹다 효창공원역점,페페로니 피자,-
피자먹다 효창공원역점,스위트불고기 피자,-
피자먹다 효창공원역점,하와이언 피자,-
