place_name,menu_name,menu_price
서로하,더블 초코스틱 곰돌이 휘낭시에🐻,-
서로하,플레인 초코스틱 곰돌이 휘낭시에🐻,-
서로하,휘러스크,-
서로하,쑥크럼블휘낭시에,-
서로하,호지 휘낭시에,-
서로하,플레인 휘낭시에,-
서로하,얼그레이 휘낭시에,-
서로하,츄러스 휘낭시에,-
서로하,로투스 휘낭시에,-
서로하,소보루황치즈 휘낭시에,-
서로하,바질토마토 휘낭시에,-
서로하,피넛카라멜 휘낭시에,-
서로하,카페크리스피 휘낭시에,-
서로하,솔티카라멜 휘낭시에,-
서로하,무화과크림치즈 휘낭시에,-
