place_name,menu_name,menu_price
코메리카,싱가폴 메이펀,-
코메리카,베이컨크림치즈페퍼,-
코메리카,베이컨&에그 with 바게뜨,-
코메리카,팬케이크,-
코메리카,청경채파스타,-
코메리카,포테이토오믈렛,-
코메리카,페퍼로니피자,-
코메리카,에그플라워,-
코메리카,크림스튜,-
코메리카,마파순두부,-
코메리카,에그인헬,-
코메리카,소세지&프라이즈,-
코메리카,오지 치즈 프라이즈,-
코메리카,양배추 부추 계란볶음,-
코메리카,브리치즈구이 with 넛츠&크래커,-
