place_name,menu_name,menu_price
가든한밤,치즈 플레이트,-
가든한밤,대패삼겹살양상추말이,-
가든한밤,냉파스타 (토마토&바질소스),-
가든한밤,잠봉믈렛,-
가든한밤,시나몬 애플 + 끼망베르 치즈구이,-
가든한밤,명란 오일 파스타,-
가든한밤,우삼겹 볶음 파스타,-
가든한밤,황도마스카포네생햄 (쁘띠메뉴),-
가든한밤,대패 삼겹살 떡볶이,-
가든한밤,와인친구들,-
가든한밤,하프와인 (화이트or레드),-
가든한밤,다양한 화이트와인,-
가든한밤,다양한 레드와인,-
