place_name,menu_name,menu_price
까치네,쫄면순두부,-
까치네,돈가스+쫄순,-
까치네,치킨+돈가스+쫄순,-
까치네,쫄순+치즈알밥,-
까치네,돈가스+냉면,-
까치네,돈가스+순두부,-
까치네,치킨가스+냉면,-
까치네,치킨가스+쫄순,-
까치네,냉면+치즈알밥,-
까치네,돈가스,-
까치네,김치볶음밥,-
까치네,오므라이스,-
까치네,제육덮밥,-
까치네,알밥,-
까치네,치즈알밥,-
