place_name,menu_name,menu_price
정,매운맛 탕수육 (소),-
정,고추간짜장,-
정,탕수육 (소),-
정,깐풍기(소),-
정,삼선짬뽕,-
정,고추짜장,-
정,전가복 (소),-
정,홍소탕면,-
