place_name,menu_name,menu_price
다이빙룸,레드라구 파스타,-
다이빙룸,치킨 스테이크,-
다이빙룸,비프 큐브 스테이크,-
다이빙룸,머쉬룸 파스타,-
다이빙룸,바질 페스토 파스타,-
다이빙룸,봉골레 파스타,-
다이빙룸,감바스 알 아히요,-
다이빙룸,치즈퐁듀칩스,-
다이빙룸,레드라구 칩스,-
다이빙룸,페퍼로니 칩스,-
다이빙룸,30여가지 보틀 와인,-
다이빙룸,3종 글라스와인,-
다이빙룸,스텔라 생맥주,-
다이빙룸,유자/자몽 하이볼,-
