place_name,menu_name,menu_price
역전할머니맥주 서울숙대입구점,500cc,-
역전할머니맥주 서울숙대입구점,치즈라볶이,-
역전할머니맥주 서울숙대입구점,짜빠구리,-
역전할머니맥주 서울숙대입구점,버터구오징어입,-
역전할머니맥주 서울숙대입구점,갈릭빠다포테이토,-
역전할머니맥주 서울숙대입구점,살얼음파인애플,-
역전할머니맥주 서울숙대입구점,30cm롱치즈돈까스,-
역전할머니맥주 서울숙대입구점,양념먹태,-
역전할머니맥주 서울숙대입구점,할멘보샤,-
역전할머니맥주 서울숙대입구점,버터구이오징어,-
역전할머니맥주 서울숙대입구점,노가리,-
역전할머니맥주 서울숙대입구점,반건조오징어,-
역전할머니맥주 서울숙대입구점,마른오징어,-
역전할머니맥주 서울숙대입구점,참쥐포,-
역전할머니맥주 서울숙대입구점,아귀포,-
