place_name,menu_name,menu_price
루다브레드,무화과 와인스틱,-
루다브레드,마롱 깜파뉴,-
루다브레드,크림치즈 카페모카,-
루다브레드,슈크림 브리오슈,-
루다브레드,연유 버터 프레첼,-
루다브레드,초코 토네이도,-
루다브레드,크로와상샌드위치,-
루다브레드,베이글 샌드위치,-
루다브레드,치아바타샌드위치,-
루다브레드,앙버터,-
루다브레드,소금빵,-
