place_name,menu_name,menu_price
춘리마라탕 숙대점,대한민국 대표 마라탕(1인분),-
춘리마라탕 숙대점,대한민국 대표 마라탕(2~3인분),-
춘리마라탕 숙대점,셀프 마라탕(숙주포함),-
춘리마라탕 숙대점,불맛 일품 마라샹궈(1인분),-
춘리마라탕 숙대점,불맛 일품 마라샹궈(2~3인분),-
춘리마라탕 숙대점,대한민국 대표 마라탕(1인분),-
춘리마라탕 숙대점,대한민국 대표 마라탕(2~3인분),-
춘리마라탕 숙대점,셀프 마라탕(숙주포함),-
춘리마라탕 숙대점,불맛 일품 마라샹궈(1인분),-
춘리마라탕 숙대점,불맛 일품 마라샹궈(2~3인분),-
춘리마라탕 숙대점,빙홍차(490ml),-
춘리마라탕 숙대점,펩시콜라(355ml),-
춘리마라탕 숙대점,사이다(355ml),-
춘리마라탕 숙대점,펩시 제로콜라(355ml),-
춘리마라탕 숙대점,사이다 제로(355ml),-
