place_name,menu_name,menu_price
두리식당,된장찌개,-
두리식당,김치찌개,-
두리식당,동태찌개,-
두리식당,부대찌개,-
두리식당,북어찜백반,-
두리식당,과일류,-
두리식당,번데기,-
두리식당,노가리,-
두리식당,골뱅이,-
두리식당,마른안주,-
두리식당,돌솥비빔밥,-
두리식당,비빔밥,-
