place_name,menu_name,menu_price
원동미나리삼겹살,시골 생삼겹살 2인 400g,-
원동미나리삼겹살,한우차돌,-
원동미나리삼겹살,대패삼겹살 300g 2인,-
원동미나리삼겹살,오이소박이냉국수,-
원동미나리삼겹살,얼씨구세트,-
원동미나리삼겹살,567생삼겹 한정판매,-
원동미나리삼겹살,대패가브리살,-
원동미나리삼겹살,급냉 삼겹살 400g,-
원동미나리삼겹살,차돌된장찌개,-
원동미나리삼겹살,미나리볶음밥,-
원동미나리삼겹살,차돌냄비된장술밥,-
원동미나리삼겹살,남동공단 밀떡볶이,-
원동미나리삼겹살,차돌장터쌀국수,-
원동미나리삼겹살,미나리추가,-
