place_name,menu_name,menu_price
버거인,지못미버거,-
버거인,더블버거,-
버거인,에그뿜뿜,-
버거인,하와이안버거,-
버거인,싱글버거,-
버거인,음료세트,-
버거인,트러플 감자튀김,-
버거인,오랜지쥬스,-
