place_name,menu_name,menu_price
키하라,필터커피,-
키하라,카모마일 밀크,-
키하라,당근 마가리타,-
키하라,크랜베리 상그리아,-
키하라,우롱 카다멈 밀크,-
키하라,애플 시나몬 브리 치즈 토스트,-
