place_name,menu_name,menu_price
가야해장 용산본점,맑은 소뼈해장국,-
가야해장 용산본점,얼큰 소뼈해장국,-
가야해장 용산본점,보양곰탕,-
가야해장 용산본점,한우곱창국밥,-
가야해장 용산본점,한우곱창전골 (대),-
가야해장 용산본점,한우곱창전골 (중),-
가야해장 용산본점,소뼈구이 (1인),-
가야해장 용산본점,오징어양볶음,-
가야해장 용산본점,육회 (국내산),-
가야해장 용산본점,한우떡갈비 (한접시),-
가야해장 용산본점,한우떡갈비 (반접시),-
