place_name,menu_name,menu_price
부암동치킨 숙대점,후라이드치킨,-
부암동치킨 숙대점,매콤 양념치킨,-
부암동치킨 숙대점,골뱅이 국수,-
부암동치킨 숙대점,부산오뎅탕,-
부암동치킨 숙대점,닭모래집,-
