place_name,menu_name,menu_price
굴다리포차,수제오뎅탕,-
굴다리포차,얼큰짬뽕탕,-
굴다리포차,미니부대찌개,-
굴다리포차,게살계란탕,-
굴다리포차,홍합탕,-
굴다리포차,뼈다귀 감자탕,-
굴다리포차,매콤간장순살치킨,-
굴다리포차,치킨 가라아게,-
굴다리포차,똥집튀김,-
굴다리포차,새우마빡튀김,-
굴다리포차,오징어튀김,-
굴다리포차,모듬고로케,-
굴다리포차,모듬 감자튀김,-
굴다리포차,수제돈까스,-
굴다리포차,삼겹숙주볶음,-
