place_name,menu_name,menu_price
달인수제한방족발 용산본점,"한방족발(중, 대)",-
달인수제한방족발 용산본점,보쌈,-
달인수제한방족발 용산본점,매운족발,-
달인수제한방족발 용산본점,반반족발,-
달인수제한방족발 용산본점,막국수(소),-
달인수제한방족발 용산본점,막국수(대),-
달인수제한방족발 용산본점,고기녹두전,-
달인수제한방족발 용산본점,골뱅이소면,-
달인수제한방족발 용산본점,주먹밥,-
달인수제한방족발 용산본점,매운족발 미니,-
달인수제한방족발 용산본점,냉묵사발,-
달인수제한방족발 용산본점,잔치국수,-
달인수제한방족발 용산본점,미니족발 포장판매,-
