place_name,menu_name,menu_price
도미노피자 후암점,K-쌈장 채끝스테이크(L),-
도미노피자 후암점,Sonny K-Rib&치즈(L),-
도미노피자 후암점,블랙타이거 슈림프(L),-
도미노피자 후암점,필라델피아 치즈 스테이크(L),-
도미노피자 후암점,소시지 맥스,-
도미노피자 후암점,마라 불고기,-
도미노피자 후암점,맵퍼로니,-
도미노피자 후암점,클래식 리코타,-
도미노피자 후암점,맥콘 베이컨,-
도미노피자 후암점,와일드 와일드 웨스트 스테이크(L),-
도미노피자 후암점,포테이토(L),-
