place_name,menu_name,menu_price
인마이메모리,Hand -Drip Specialty,-
인마이메모리,Signature 더치라떼,-
인마이메모리,브리치즈,-
인마이메모리,과일치즈 세트,-
인마이메모리,체리페퍼,-
인마이메모리,디카페인(핸드드립),-
인마이메모리,스페셜티커피-디카페인,-
인마이메모리,스페셜티커피-코스타리카,-
인마이메모리,스페셜티커피-게이샤,-
인마이메모리,Glass wine,-
인마이메모리,시나몬하이볼,-
인마이메모리,자몽하이볼,-
인마이메모리,사과하이볼,-
인마이메모리,에반윌리엄스 하이볼,-
인마이메모리,레몬사와,-
