place_name,region,menu_name,menu_price,address,url,allergy
교촌치킨 숙대점,청파동,허니순살치킨,17000.0,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,고기
교촌치킨 숙대점,청파동,달걀듬뿍볶음밥,5000.0,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,달걀
츄르츄르라멘,청파동,츄라멘,9000.0,서울 용산구 청파동3가 104,https://pcmap.place.naver.com/place/1116654116,밀
츄르츄르라멘,청파동,차슈멘(2장),10000.0,서울 용산구 청파동3가 104,https://pcmap.place.naver.com/place/1116654116,고기
츄르츄르라멘,청파동,차슈멘(4장),12000.0,서울 용산구 청파동3가 104,https://pcmap.place.naver.com/place/1116654116,고기
츄르츄르라멘,청파동,연어스시 10P,15000.0,서울 용산구 청파동3가 104,https://pcmap.place.naver.com/place/1116654116,없음
츄르츄르라멘,청파동,신츄라멘,9500.0,서울 용산구 청파동3가 104,https://pcmap.place.naver.com/place/1116654116,밀
츄르츄르라멘,청파동,신차슈멘(2),11000.0,서울 용산구 청파동3가 104,https://pcmap.place.naver.com/place/1116654116,고기
츄르츄르라멘,청파동,신차슈멘(4)장,13000.0,서울 용산구 청파동3가 104,https://pcmap.place.naver.com/place/1116654116,고기
상록수,청파동,상록수연탄모둠,25000.0,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,없음
상록수,청파동,연탄파불고기,15000.0,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,고기
상록수,청파동,황지살,14000.0,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,없음
상록수,청파동,꽈배기생오겹,16000.0,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,고기
상록수,청파동,비빔수제비,9000.0,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,밀
상록수,청파동,역할맥st짜빠구리,11000.0,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,밀
상록수,청파동,시골청국장,9000.0,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,땅콩/대두
상록수,청파동,깍둑목살,15000.0,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,고기
상록수,청파동,생갈매기살,16000.0,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,고기
상록수,청파동,오이지냉국수,8000.0,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,밀
포36거리 숙대점,청파동,히레가스(안심),9000.0,서울 용산구 청파동2가 64-28,https://pcmap.place.naver.com/place/39402518,"밀, 고기"
포36거리 숙대점,청파동,포돈정식(양지 쌀국수+히레가스1줄),13000.0,서울 용산구 청파동2가 64-28,https://pcmap.place.naver.com/place/39402518,"밀, 고기"
포36거리 숙대점,청파동,감자말이 새우롤4pcs,7000.0,서울 용산구 청파동2가 64-28,https://pcmap.place.naver.com/place/39402518,갑각류
포36거리 숙대점,청파동,칠리소스 닭어깨튀김4pcs,8000.0,서울 용산구 청파동2가 64-28,https://pcmap.place.naver.com/place/39402518,"밀, 고기"
포36거리 숙대점,청파동,새우춘권4pcs,6000.0,서울 용산구 청파동2가 64-28,https://pcmap.place.naver.com/place/39402518,갑각류
동대문엽기떡볶이 숙대입구점,청파동,엽기떡볶이,12000.0,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,밀
동대문엽기떡볶이 숙대입구점,청파동,마라떡볶이,13000.0,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,밀
동대문엽기떡볶이 숙대입구점,청파동,마라로제떡볶이,14000.0,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,"밀, 우유"
동대문엽기떡볶이 숙대입구점,청파동,엽기닭볶음탕,17000.0,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,고기
동대문엽기떡볶이 숙대입구점,청파동,2인엽기떡볶이,23000.0,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,밀
동대문엽기떡볶이 숙대입구점,청파동,엽기밀키트(오리지널/착한맛),15000.0,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,없음
동대문엽기떡볶이 숙대입구점,청파동,로제밀키트(오리지널/착한맛),16000.0,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,"밀, 우유"
동대문엽기떡볶이 숙대입구점,청파동,엽기오돌뼈,12000.0,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,없음
동대문엽기떡볶이 숙대입구점,청파동,엽기무뼈닭발,13000.0,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,고기
동대문엽기떡볶이 숙대입구점,청파동,엽기국물닭발,13500.0,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,고기
동대문엽기떡볶이 숙대입구점,청파동,닭발세트,21000.0,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,고기
몽소,청파동,파니니빵,5000.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,밀
몽소,청파동,쌀치즈카스테라,5500.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,"밀, 우유"
몽소,청파동,샌드위치,6000.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,밀
몽소,청파동,쪽파베이글,4500.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,밀
몽소,청파동,통밀빵,4000.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,밀
몽소,청파동,무화과깜빠뉴,6000.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,없음
몽소,청파동,꿀빵,3500.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,밀
몽소,청파동,해남고구마맛탕빵,5000.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,밀
몽소,청파동,아메리카노 hot,4000.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,없음
몽소,청파동,카페라떼 hot,4500.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,우유
몽소,청파동,바닐라라떼 hot,4800.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,우유
몽소,청파동,카푸치노 hot,4500.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,우유
몽소,청파동,카라멜라떼 hot,5000.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,우유
몽소,청파동,아메리카노 ice,4000.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,없음
몽소,청파동,카페라떼 ice,4500.0,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,우유
네코노스시 숙대점,청파동,네코스시,10000.0,서울 용산구 청파동2가 67-2,https://pcmap.place.naver.com/place/1053376088,없음
네코노스시 숙대점,청파동,모듬초밥,12000.0,서울 용산구 청파동2가 67-2,https://pcmap.place.naver.com/place/1053376088,없음
네코노스시 숙대점,청파동,치킨가라아게,8000.0,서울 용산구 청파동2가 67-2,https://pcmap.place.naver.com/place/1053376088,"갑각류, 고기"
네코노스시 숙대점,청파동,활어초밥,13000.0,서울 용산구 청파동2가 67-2,https://pcmap.place.naver.com/place/1053376088,없음
네코노스시 숙대점,청파동,연어초밥,11000.0,서울 용산구 청파동2가 67-2,https://pcmap.place.naver.com/place/1053376088,없음
네코노스시 숙대점,청파동,카라동,9500.0,서울 용산구 청파동2가 67-2,https://pcmap.place.naver.com/place/1053376088,밀
네코노스시 숙대점,청파동,연어동,10000.0,서울 용산구 청파동2가 67-2,https://pcmap.place.naver.com/place/1053376088,밀
네코노스시 숙대점,청파동,네코동,11000.0,서울 용산구 청파동2가 67-2,https://pcmap.place.naver.com/place/1053376088,밀
포라임 숙대점,청파동,차돌양지쌀국수+에그롤1+고구마롤2,12000.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,"달걀, 밀, 고기"
포라임 숙대점,청파동,차돌양지쌀국수+가라아게2+고구마롤1,12000.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,"갑각류, 밀, 고기"
포라임 숙대점,청파동,차돌양지쌀국수+짜조2+고구마롤1,12000.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,"밀, 고기"
포라임 숙대점,청파동,차돌양지쌀국수+스프링롤2+고구마롤1,12000.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,"밀, 고기, 우유"
포라임 숙대점,청파동,차돌양지쌀국수+직화불고기덮밥,13000.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,"밀, 고기"
포라임 숙대점,청파동,차돌양지쌀국수+꿔이1+연유,11500.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,"밀, 고기, 우유"
포라임 숙대점,청파동,차돌양지쌀국수+돈까스(1/2)세트,12500.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,"밀, 고기"
포라임 숙대점,청파동,직화불고기덮밥+쌀국수 2인 세트,15000.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,"밀, 고기"
포라임 숙대점,청파동,파인애플새우볶음밥+쌀국수 2인 세트,15000.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,"갑각류, 밀"
포라임 숙대점,청파동,노미트 쌀국수,9500.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,밀
포라임 숙대점,청파동,(담백)양지쌀국수,10000.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,밀
포라임 숙대점,청파동,(숙취해소)얼큰소고기쌀국수,10500.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,"밀, 고기"
포라임 숙대점,청파동,(보양)차돌양지쌀국수,11000.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,"밀, 고기"
포라임 숙대점,청파동,(불맛)직화불고기쌀국수,11000.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,"밀, 고기"
포라임 숙대점,청파동,(쫄깃)곱창힘줄쌀국수,11500.0,서울 용산구 청파동2가 55-1,https://pcmap.place.naver.com/place/33141786,"밀, 고기"
라리에또 숙대점,청파동,리코타샐러드,9500.0,서울 용산구 청파동2가 60-1,https://pcmap.place.naver.com/place/13311230,우유
라리에또 숙대점,청파동,아라비아따 펜네,11000.0,서울 용산구 청파동2가 60-1,https://pcmap.place.naver.com/place/13311230,없음
라리에또 숙대점,청파동,토마토 조개 스파게티,12000.0,서울 용산구 청파동2가 60-1,https://pcmap.place.naver.com/place/13311230,"갑각류, 밀"
라리에또 숙대점,청파동,마일드 토마토 새우 스파게티,12500.0,서울 용산구 청파동2가 60-1,https://pcmap.place.naver.com/place/13311230,"갑각류, 밀"
라리에또 숙대점,청파동,치킨 토마토 스파게티,12000.0,서울 용산구 청파동2가 60-1,https://pcmap.place.naver.com/place/13311230,"갑각류, 밀, 고기"
라리에또 숙대점,청파동,토마토 크림치즈 펜네,11500.0,서울 용산구 청파동2가 60-1,https://pcmap.place.naver.com/place/13311230,우유
육쌈냉면 숙대점,청파동,냉면+숯불고기,11000.0,서울 용산구 청파동3가 111-59,https://pcmap.place.naver.com/place/31357362,"밀, 고기"
육쌈냉면 숙대점,청파동,비빔밥+숯불고기,10500.0,서울 용산구 청파동3가 111-59,https://pcmap.place.naver.com/place/31357362,고기
육쌈냉면 숙대점,청파동,된장찌개,8000.0,서울 용산구 청파동3가 111-59,https://pcmap.place.naver.com/place/31357362,땅콩/대두
육쌈냉면 숙대점,청파동,김치찌개+숯불고기,9500.0,서울 용산구 청파동3가 111-59,https://pcmap.place.naver.com/place/31357362,고기
육쌈냉면 숙대점,청파동,고기만두,4000.0,서울 용산구 청파동3가 111-59,https://pcmap.place.naver.com/place/31357362,밀
리또리또,청파동,브리또,7000.0,서울 용산구 청파동3가 111-38,https://pcmap.place.naver.com/place/229295571,밀
숙대소반,청파동,쫄면순두부 + 돈가스,10000.0,서울 용산구 청파동3가 113-3,https://pcmap.place.naver.com/place/37392079,"달걀, 밀, 땅콩/대두"
숙대소반,청파동,쫄면순두부 + 치즈알밥,9500.0,서울 용산구 청파동3가 113-3,https://pcmap.place.naver.com/place/37392079,"밀, 땅콩/대두, 우유"
숙대소반,청파동,굴순두부,8500.0,서울 용산구 청파동3가 113-3,https://pcmap.place.naver.com/place/37392079,땅콩/대두
숙대소반,청파동,뚝제육,9000.0,서울 용산구 청파동3가 113-3,https://pcmap.place.naver.com/place/37392079,고기
숙대소반,청파동,뚝불고기,9000.0,서울 용산구 청파동3가 113-3,https://pcmap.place.naver.com/place/37392079,고기
숙대소반,청파동,부대찌개,9500.0,서울 용산구 청파동3가 113-3,https://pcmap.place.naver.com/place/37392079,밀
숙대소반,청파동,김치치즈밥,8000.0,서울 용산구 청파동3가 113-3,https://pcmap.place.naver.com/place/37392079,우유
숙대소반,청파동,돈가스,8500.0,서울 용산구 청파동3가 113-3,https://pcmap.place.naver.com/place/37392079,"달걀, 밀"
숙대소반,청파동,함박,8500.0,서울 용산구 청파동3가 113-3,https://pcmap.place.naver.com/place/37392079,고기
숙대소반,청파동,치즈알밥,7000.0,서울 용산구 청파동3가 113-3,https://pcmap.place.naver.com/place/37392079,우유
숙대소반,청파동,돈가스or함박 순두부,10000.0,서울 용산구 청파동3가 113-3,https://pcmap.place.naver.com/place/37392079,"달걀, 밀, 땅콩/대두, 고기"
한끼마끼 숙대점,청파동,반끼베스트세트,12000.0,서울 용산구 청파동2가 60-17,https://pcmap.place.naver.com/place/1166438941,없음
한끼마끼 숙대점,청파동,살몬아보카도,11000.0,서울 용산구 청파동2가 60-17,https://pcmap.place.naver.com/place/1166438941,없음
한끼마끼 숙대점,청파동,유부베스트세트,9500.0,서울 용산구 청파동2가 60-17,https://pcmap.place.naver.com/place/1166438941,땅콩/대두
한끼마끼 숙대점,청파동,살몬러버유부세트,10000.0,서울 용산구 청파동2가 60-17,https://pcmap.place.naver.com/place/1166438941,땅콩/대두
한끼마끼 숙대점,청파동,유부베이직세트,8500.0,서울 용산구 청파동2가 60-17,https://pcmap.place.naver.com/place/1166438941,땅콩/대두
한끼마끼 숙대점,청파동,내맘대로초이스세트,11000.0,서울 용산구 청파동2가 60-17,https://pcmap.place.naver.com/place/1166438941,없음
한끼마끼 숙대점,청파동,생연어유부초밥,9000.0,서울 용산구 청파동2가 60-17,https://pcmap.place.naver.com/place/1166438941,땅콩/대두
한끼마끼 숙대점,청파동,우니이쿠라유부초밥,13000.0,서울 용산구 청파동2가 60-17,https://pcmap.place.naver.com/place/1166438941,땅콩/대두
한끼마끼 숙대점,청파동,해초샐러드유부초밥,8500.0,서울 용산구 청파동2가 60-17,https://pcmap.place.naver.com/place/1166438941,땅콩/대두
한끼마끼 숙대점,청파동,허브딜치킨유부초밥,8500.0,서울 용산구 청파동2가 60-17,https://pcmap.place.naver.com/place/1166438941,"땅콩/대두, 고기"
한끼마끼 숙대점,청파동,그릴드관자유부초밥,9500.0,서울 용산구 청파동2가 60-17,https://pcmap.place.naver.com/place/1166438941,땅콩/대두
한끼마끼 숙대점,청파동,낙지탕탕유부초밥,9500.0,서울 용산구 청파동2가 60-17,https://pcmap.place.naver.com/place/1166438941,땅콩/대두
샐러디 숙명여대점,청파동,로스트닭다리살 샐러드,10000.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,고기
샐러디 숙명여대점,청파동,칠리베이컨 포케볼,10500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,고기
샐러디 숙명여대점,청파동,멕시칸 랩 샌드위치,9500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,밀
샐러디 숙명여대점,청파동,에그베이컨 샌드,8500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,"달걀, 고기"
샐러디 숙명여대점,청파동,바베큐닭다리살 샌드,9500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,고기
샐러디 숙명여대점,청파동,그라브락스 연어 포케볼,11000.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,없음
샐러디 숙명여대점,청파동,로스트삼겹 포케볼,11000.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,고기
샐러디 숙명여대점,청파동,탄단지 샐러드,9500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,없음
샐러디 숙명여대점,청파동,콥 샐러드,10500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,없음
샐러디 숙명여대점,청파동,노릇두부단호박 샐러드,9500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,땅콩/대두
샐러디 숙명여대점,청파동,그라브락스 연어 파스타 누들볼,11000.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,밀
샐러디 숙명여대점,청파동,우삼겹메밀면 누들볼,10500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,"밀, 고기"
샐러디 숙명여대점,청파동,갈빗살메밀면 누들볼,11000.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,밀
샐러디 숙명여대점,청파동,우삼겹 포케볼,10500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,고기
샐러디 숙명여대점,청파동,바베큐닭다리살 포케볼,10500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,고기
샐러디 숙명여대점,청파동,더블 닭다리살 박스(도시락),11000.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,고기
샐러디 숙명여대점,청파동,더블 치킨 파스타 박스(도시락),11500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,"밀, 고기"
샐러디 숙명여대점,청파동,더블 비프 박스(도시락),12000.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,없음
샐러디 숙명여대점,청파동,더블 삼겹 박스(도시락),12000.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,고기
샐러디 숙명여대점,청파동,에그마요 샌드,8500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,달걀
샐러디 숙명여대점,청파동,치킨토마토 샌드,9500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,고기
샐러디 숙명여대점,청파동,바베큐닭다리살 샌드,9500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,고기
샐러디 숙명여대점,청파동,에그마요 랩 샌드위치,8500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,"달걀, 밀"
샐러디 숙명여대점,청파동,멕시칸 랩 샌드위치,9000.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,밀
샐러디 숙명여대점,청파동,시저치킨 랩 샌드위치,9500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,"밀, 고기"
샐러디 숙명여대점,청파동,그라브락스 연어 랩 샌드위치,9500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,밀
샐러디 숙명여대점,청파동,로스트닭다리살 랩 샌드위치,9500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,"밀, 고기"
샐러디 숙명여대점,청파동,마이 샐러디(채소볼),9000.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,고기
샐러디 숙명여대점,청파동,마이 샐러디(포케볼),9500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,없음
샐러디 숙명여대점,청파동,마이 샐러디(메밀면볼),9500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,밀
샐러디 숙명여대점,청파동,마이 샐러디(바질파스타볼),10000.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,밀
샐러디 숙명여대점,청파동,양송이 크림스프,4500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,우유
샐러디 숙명여대점,청파동,단호박 크림스프,4500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,우유
샐러디 숙명여대점,청파동,치킨토마토 스튜,6500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,"고기, 우유"
샐러디 숙명여대점,청파동,포테이토 크림스프,4500.0,서울 용산구 청파동2가 63-5,https://pcmap.place.naver.com/place/1964695450,우유
키토리,청파동,키토리 김밥,4500.0,서울 용산구 청파동3가 109-30,https://pcmap.place.naver.com/place/1775521249,달걀
키토리,청파동,야채 듬뿍 샐러드 키토김밥,5000.0,서울 용산구 청파동3가 109-30,https://pcmap.place.naver.com/place/1775521249,달걀
키토리,청파동,와사비마요 참치 키토김밥,5000.0,서울 용산구 청파동3가 109-30,https://pcmap.place.naver.com/place/1775521249,달걀
키토리,청파동,새우튀김 키토김밥,5500.0,서울 용산구 청파동3가 109-30,https://pcmap.place.naver.com/place/1775521249,"달걀, 갑각류, 밀"
키토리,청파동,수제닭강정M,9000.0,서울 용산구 청파동3가 109-30,https://pcmap.place.naver.com/place/1775521249,고기
키토리,청파동,수제닭강정L,13000.0,서울 용산구 청파동3가 109-30,https://pcmap.place.naver.com/place/1775521249,고기
마시앤바시,청파동,백김치 크림 파스타,11000.0,서울 용산구 청파동3가 109-16,https://pcmap.place.naver.com/place/385441394,"밀, 우유"
마시앤바시,청파동,시금치 크림 파스타,11000.0,서울 용산구 청파동3가 109-16,https://pcmap.place.naver.com/place/385441394,"밀, 우유"
마시앤바시,청파동,차이나치킨,9000.0,서울 용산구 청파동3가 109-16,https://pcmap.place.naver.com/place/385441394,고기
또와또 본점,청파동,또와떡불,8000.0,서울 용산구 청파동3가 111-23,https://pcmap.place.naver.com/place/21719367,밀
또와또 본점,청파동,버섯떡불,8500.0,서울 용산구 청파동3가 111-23,https://pcmap.place.naver.com/place/21719367,밀
또와또 본점,청파동,해물떡불,9000.0,서울 용산구 청파동3가 111-23,https://pcmap.place.naver.com/place/21719367,밀
또와또 본점,청파동,모듬떡불,9500.0,서울 용산구 청파동3가 111-23,https://pcmap.place.naver.com/place/21719367,밀
또와또 본점,청파동,야채즉석떡볶이,8000.0,서울 용산구 청파동3가 111-23,https://pcmap.place.naver.com/place/21719367,밀
또와또 본점,청파동,치즈즉석떡볶이,8500.0,서울 용산구 청파동3가 111-23,https://pcmap.place.naver.com/place/21719367,"밀, 우유"
또와또 본점,청파동,불고기즉석떡볶이,8500.0,서울 용산구 청파동3가 111-23,https://pcmap.place.naver.com/place/21719367,"밀, 고기"
또와또 본점,청파동,해물즉석떡볶이,9000.0,서울 용산구 청파동3가 111-23,https://pcmap.place.naver.com/place/21719367,밀
또와또 본점,청파동,모듬즉석떡볶이,9500.0,서울 용산구 청파동3가 111-23,https://pcmap.place.naver.com/place/21719367,밀
또와또 본점,청파동,모듬스페셜즉석떡볶이,10000.0,서울 용산구 청파동3가 111-23,https://pcmap.place.naver.com/place/21719367,밀
비일,청파동,All day,15000.0,서울 용산구 청파동2가 71-74,https://pcmap.place.naver.com/place/1824409156,없음
비일,청파동,Dinner,25000.0,서울 용산구 청파동2가 71-74,https://pcmap.place.naver.com/place/1824409156,없음
탕화쿵푸마라탕 숙대점,청파동,마라탕,10000.0,서울 용산구 청파동2가 63-21,https://pcmap.place.naver.com/place/1541398664,밀
탕화쿵푸마라탕 숙대점,청파동,마라샹궈,12000.0,서울 용산구 청파동2가 63-21,https://pcmap.place.naver.com/place/1541398664,없음
탕화쿵푸마라탕 숙대점,청파동,꿔바로우小,8000.0,서울 용산구 청파동2가 63-21,https://pcmap.place.naver.com/place/1541398664,밀
탕화쿵푸마라탕 숙대점,청파동,꿔바로우大,13000.0,서울 용산구 청파동2가 63-21,https://pcmap.place.naver.com/place/1541398664,밀
춘리마라탕 숙대점,청파동,셀프 마라탕,9000.0,서울 용산구 청파동3가 26-15,https://pcmap.place.naver.com/place/1057601793,밀
춘리마라탕 숙대점,청파동,불맛 일품 마라샹궈,21000.0,서울 용산구 청파동3가 26-15,https://pcmap.place.naver.com/place/1057601793,없음
타코비 숙명여대점,청파동,타코야키 오리지널(7/10/15알),6000.0,서울 용산구 청파동2가 71-40,https://pcmap.place.naver.com/place/729583733,밀
타코비 숙명여대점,청파동,갈릭치즈 타코야키(7/10/15알),7000.0,서울 용산구 청파동2가 71-40,https://pcmap.place.naver.com/place/729583733,"밀, 우유"
타코비 숙명여대점,청파동,와사비마요 타코야키(7/10/15알),7000.0,서울 용산구 청파동2가 71-40,https://pcmap.place.naver.com/place/729583733,밀
타코비 숙명여대점,청파동,치즈맛 타코야키(7/10/15알),7000.0,서울 용산구 청파동2가 71-40,https://pcmap.place.naver.com/place/729583733,"밀, 우유"
타코비 숙명여대점,청파동,명란마요 타코야키(7/10/15알),7000.0,서울 용산구 청파동2가 71-40,https://pcmap.place.naver.com/place/729583733,밀
타코비 숙명여대점,청파동,매운맛 타코야키(7/10/15알),7000.0,서울 용산구 청파동2가 71-40,https://pcmap.place.naver.com/place/729583733,밀
타코비 숙명여대점,청파동,아주매운맛 타코야키(7/10/15알),7000.0,서울 용산구 청파동2가 71-40,https://pcmap.place.naver.com/place/729583733,밀
타코비 숙명여대점,청파동,매콤치즈 타코야키(7/10/15알),7000.0,서울 용산구 청파동2가 71-40,https://pcmap.place.naver.com/place/729583733,"밀, 우유"
타코비 숙명여대점,청파동,매콤갈릭 타코야키(7/10/15알),7000.0,서울 용산구 청파동2가 71-40,https://pcmap.place.naver.com/place/729583733,밀
타코비 숙명여대점,청파동,매콤명란 타코야키(7/10/15알),7000.0,서울 용산구 청파동2가 71-40,https://pcmap.place.naver.com/place/729583733,밀
홍곱창 숙명여대점,청파동,데리야끼막창,12000.0,서울 용산구 청파동3가 107-31,https://pcmap.place.naver.com/place/457840624,고기
홍곱창 숙명여대점,청파동,야채곱창,12000.0,서울 용산구 청파동3가 107-31,https://pcmap.place.naver.com/place/457840624,고기
홍곱창 숙명여대점,청파동,핵마늘막창,13000.0,서울 용산구 청파동3가 107-31,https://pcmap.place.naver.com/place/457840624,고기
홍곱창 숙명여대점,청파동,불곱창,13000.0,서울 용산구 청파동3가 107-31,https://pcmap.place.naver.com/place/457840624,고기
홍곱창 숙명여대점,청파동,순대곱창,12000.0,서울 용산구 청파동3가 107-31,https://pcmap.place.naver.com/place/457840624,고기
홍곱창 숙명여대점,청파동,알곱창,12000.0,서울 용산구 청파동3가 107-31,https://pcmap.place.naver.com/place/457840624,고기
홍곱창 숙명여대점,청파동,치즈불곱창,13000.0,서울 용산구 청파동3가 107-31,https://pcmap.place.naver.com/place/457840624,"고기, 우유"
홍곱창 숙명여대점,청파동,소금구이막창,12000.0,서울 용산구 청파동3가 107-31,https://pcmap.place.naver.com/place/457840624,고기
홍곱창 숙명여대점,청파동,양념막창,12000.0,서울 용산구 청파동3가 107-31,https://pcmap.place.naver.com/place/457840624,고기
홍곱창 숙명여대점,청파동,불막창,13000.0,서울 용산구 청파동3가 107-31,https://pcmap.place.naver.com/place/457840624,고기
다온베이글,청파동,솔티드 아인슈페너,5000.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,우유
