place_name,region,menu_name,menu_price,address,url,allergy,disease,emotion_summary,top_tags,menu_id,restaurant_id
일신기사식당,청파동,순두부,8000,서울 용산구 청파동2가 1-146,https://pcmap.place.naver.com/place/18717848,땅콩/대두,[],"재방문:4, 친절함:11, 매움:2, 분위기좋음:1, 특별함:1, 가성비:4, 양많음:1, 중독성:2","친절함, 재방문, 가성비",0,0
일신기사식당,청파동,삼계탕,10000,서울 용산구 청파동2가 1-146,https://pcmap.place.naver.com/place/18717848,고기,['고혈압'],"재방문:4, 친절함:11, 매움:2, 분위기좋음:1, 특별함:1, 가성비:4, 양많음:1, 중독성:2","친절함, 재방문, 가성비",1,0
일신기사식당,청파동,불고기백반,12000,서울 용산구 청파동2가 1-146,https://pcmap.place.naver.com/place/18717848,고기,[],"재방문:4, 친절함:11, 매움:2, 분위기좋음:1, 특별함:1, 가성비:4, 양많음:1, 중독성:2","친절함, 재방문, 가성비",2,0
정,청파동,매운맛 탕수육,17000,서울 용산구 청파동2가 67-6,https://pcmap.place.naver.com/place/11600155,"밀, 고기",['고혈압'],"재방문:6, 매움:24, 단맛:2, 분위기좋음:16, 중독성:5, 친절함:12, 특별함:1, 가성비:2, 야식:3, 양많음:1, 짠맛:1","매움, 분위기좋음, 친절함",3,1
정,청파동,고추간짜장,8500,서울 용산구 청파동2가 67-6,https://pcmap.place.naver.com/place/11600155,"밀, 고기",['고혈압'],"재방문:6, 매움:24, 단맛:2, 분위기좋음:16, 중독성:5, 친절함:12, 특별함:1, 가성비:2, 야식:3, 양많음:1, 짠맛:1","매움, 분위기좋음, 친절함",4,1
정,청파동,탕수육,16000,서울 용산구 청파동2가 67-6,https://pcmap.place.naver.com/place/11600155,"밀, 고기",['고혈압'],"재방문:6, 매움:24, 단맛:2, 분위기좋음:16, 중독성:5, 친절함:12, 특별함:1, 가성비:2, 야식:3, 양많음:1, 짠맛:1","매움, 분위기좋음, 친절함",5,1
정,청파동,깐풍기,25000,서울 용산구 청파동2가 67-6,https://pcmap.place.naver.com/place/11600155,고기,[],"재방문:6, 매움:24, 단맛:2, 분위기좋음:16, 중독성:5, 친절함:12, 특별함:1, 가성비:2, 야식:3, 양많음:1, 짠맛:1","매움, 분위기좋음, 친절함",6,1
정,청파동,삼선짬뽕,12000,서울 용산구 청파동2가 67-6,https://pcmap.place.naver.com/place/11600155,밀,[],"재방문:6, 매움:24, 단맛:2, 분위기좋음:16, 중독성:5, 친절함:12, 특별함:1, 가성비:2, 야식:3, 양많음:1, 짠맛:1","매움, 분위기좋음, 친절함",7,1
정,청파동,고추짜장,7500,서울 용산구 청파동2가 67-6,https://pcmap.place.naver.com/place/11600155,밀,['고혈압'],"재방문:6, 매움:24, 단맛:2, 분위기좋음:16, 중독성:5, 친절함:12, 특별함:1, 가성비:2, 야식:3, 양많음:1, 짠맛:1","매움, 분위기좋음, 친절함",8,1
정,청파동,전가복,28000,서울 용산구 청파동2가 67-6,https://pcmap.place.naver.com/place/11600155,"달걀, 고기",[],"재방문:6, 매움:24, 단맛:2, 분위기좋음:16, 중독성:5, 친절함:12, 특별함:1, 가성비:2, 야식:3, 양많음:1, 짠맛:1","매움, 분위기좋음, 친절함",9,1
정,청파동,홍소탕면,12000,서울 용산구 청파동2가 67-6,https://pcmap.place.naver.com/place/11600155,"밀, 고기",['고혈압'],"재방문:6, 매움:24, 단맛:2, 분위기좋음:16, 중독성:5, 친절함:12, 특별함:1, 가성비:2, 야식:3, 양많음:1, 짠맛:1","매움, 분위기좋음, 친절함",10,1
와플하우스,청파동,딸기빙수,13000,서울 용산구 청파동2가 71-75,https://pcmap.place.naver.com/place/11620882,우유,[],"친절함:6, 재방문:8, 중독성:12, 포장추천:5, 가성비:5, 단맛:7, 분위기좋음:4, 양많음:3, 특별함:1","중독성, 재방문, 단맛",11,2
와플하우스,청파동,와플,4000,서울 용산구 청파동2가 71-75,https://pcmap.place.naver.com/place/11620882,"밀, 우유",[],"친절함:6, 재방문:8, 중독성:12, 포장추천:5, 가성비:5, 단맛:7, 분위기좋음:4, 양많음:3, 특별함:1","중독성, 재방문, 단맛",12,2
와플하우스,청파동,카라멜라떼,4800,서울 용산구 청파동2가 71-75,https://pcmap.place.naver.com/place/11620882,우유,[],"친절함:6, 재방문:8, 중독성:12, 포장추천:5, 가성비:5, 단맛:7, 분위기좋음:4, 양많음:3, 특별함:1","중독성, 재방문, 단맛",13,2
와플하우스,청파동,바닐라라떼,4800,서울 용산구 청파동2가 71-75,https://pcmap.place.naver.com/place/11620882,우유,[],"친절함:6, 재방문:8, 중독성:12, 포장추천:5, 가성비:5, 단맛:7, 분위기좋음:4, 양많음:3, 특별함:1","중독성, 재방문, 단맛",14,2
와플하우스,청파동,카페라떼,4500,서울 용산구 청파동2가 71-75,https://pcmap.place.naver.com/place/11620882,우유,[],"친절함:6, 재방문:8, 중독성:12, 포장추천:5, 가성비:5, 단맛:7, 분위기좋음:4, 양많음:3, 특별함:1","중독성, 재방문, 단맛",15,2
와플하우스,청파동,헤이즐넛아메리카노,4100,서울 용산구 청파동2가 71-75,https://pcmap.place.naver.com/place/11620882,없음,[],"친절함:6, 재방문:8, 중독성:12, 포장추천:5, 가성비:5, 단맛:7, 분위기좋음:4, 양많음:3, 특별함:1","중독성, 재방문, 단맛",16,2
와플하우스,청파동,아메리카노,3800,서울 용산구 청파동2가 71-75,https://pcmap.place.naver.com/place/11620882,없음,[],"친절함:6, 재방문:8, 중독성:12, 포장추천:5, 가성비:5, 단맛:7, 분위기좋음:4, 양많음:3, 특별함:1","중독성, 재방문, 단맛",17,2
와플하우스,청파동,에그버거,5500,서울 용산구 청파동2가 71-75,https://pcmap.place.naver.com/place/11620882,"달걀, 밀",[],"친절함:6, 재방문:8, 중독성:12, 포장추천:5, 가성비:5, 단맛:7, 분위기좋음:4, 양많음:3, 특별함:1","중독성, 재방문, 단맛",18,2
와플하우스,청파동,불고기버거,6800,서울 용산구 청파동2가 71-75,https://pcmap.place.naver.com/place/11620882,"밀, 고기",[],"친절함:6, 재방문:8, 중독성:12, 포장추천:5, 가성비:5, 단맛:7, 분위기좋음:4, 양많음:3, 특별함:1","중독성, 재방문, 단맛",19,2
와플하우스,청파동,커피쉐이크,4800,서울 용산구 청파동2가 71-75,https://pcmap.place.naver.com/place/11620882,우유,[],"친절함:6, 재방문:8, 중독성:12, 포장추천:5, 가성비:5, 단맛:7, 분위기좋음:4, 양많음:3, 특별함:1","중독성, 재방문, 단맛",20,2
와플하우스,청파동,청포도에이드,4500,서울 용산구 청파동2가 71-75,https://pcmap.place.naver.com/place/11620882,없음,[],"친절함:6, 재방문:8, 중독성:12, 포장추천:5, 가성비:5, 단맛:7, 분위기좋음:4, 양많음:3, 특별함:1","중독성, 재방문, 단맛",21,2
와플하우스,청파동,베리베리에이드,4500,서울 용산구 청파동2가 71-75,https://pcmap.place.naver.com/place/11620882,없음,[],"친절함:6, 재방문:8, 중독성:12, 포장추천:5, 가성비:5, 단맛:7, 분위기좋음:4, 양많음:3, 특별함:1","중독성, 재방문, 단맛",22,2
와플하우스,청파동,요크셔밀크티,4800,서울 용산구 청파동2가 71-75,https://pcmap.place.naver.com/place/11620882,우유,[],"친절함:6, 재방문:8, 중독성:12, 포장추천:5, 가성비:5, 단맛:7, 분위기좋음:4, 양많음:3, 특별함:1","중독성, 재방문, 단맛",23,2
쌍대포소금구이,청파동,일삼꼬들,20000,서울 용산구 청파동2가 95,https://pcmap.place.naver.com/place/11711391,고기,[],"친절함:28, 단맛:2, 가성비:4, 특별함:1, 분위기좋음:12, 재방문:13, 중독성:5, 야식:2, 양많음:1","친절함, 재방문, 분위기좋음",24,3
쌍대포소금구이,청파동,한방껍데기,8000,서울 용산구 청파동2가 95,https://pcmap.place.naver.com/place/11711391,고기,[],"친절함:28, 단맛:2, 가성비:4, 특별함:1, 분위기좋음:12, 재방문:13, 중독성:5, 야식:2, 양많음:1","친절함, 재방문, 분위기좋음",25,3
쌍대포소금구이,청파동,생오겹,18000,서울 용산구 청파동2가 95,https://pcmap.place.naver.com/place/11711391,고기,[],"친절함:28, 단맛:2, 가성비:4, 특별함:1, 분위기좋음:12, 재방문:13, 중독성:5, 야식:2, 양많음:1","친절함, 재방문, 분위기좋음",26,3
쌍대포소금구이,청파동,생삼겹살,18000,서울 용산구 청파동2가 95,https://pcmap.place.naver.com/place/11711391,고기,[],"친절함:28, 단맛:2, 가성비:4, 특별함:1, 분위기좋음:12, 재방문:13, 중독성:5, 야식:2, 양많음:1","친절함, 재방문, 분위기좋음",27,3
쌍대포소금구이,청파동,통갈매기살,18000,서울 용산구 청파동2가 95,https://pcmap.place.naver.com/place/11711391,고기,[],"친절함:28, 단맛:2, 가성비:4, 특별함:1, 분위기좋음:12, 재방문:13, 중독성:5, 야식:2, 양많음:1","친절함, 재방문, 분위기좋음",28,3
쌍대포소금구이,청파동,항정살,18000,서울 용산구 청파동2가 95,https://pcmap.place.naver.com/place/11711391,고기,[],"친절함:28, 단맛:2, 가성비:4, 특별함:1, 분위기좋음:12, 재방문:13, 중독성:5, 야식:2, 양많음:1","친절함, 재방문, 분위기좋음",29,3
쌍대포소금구이,청파동,대구막창,18000,서울 용산구 청파동2가 95,https://pcmap.place.naver.com/place/11711391,고기,[],"친절함:28, 단맛:2, 가성비:4, 특별함:1, 분위기좋음:12, 재방문:13, 중독성:5, 야식:2, 양많음:1","친절함, 재방문, 분위기좋음",30,3
쌍대포소금구이,청파동,양념돼지갈비,18000,서울 용산구 청파동2가 95,https://pcmap.place.naver.com/place/11711391,고기,[],"친절함:28, 단맛:2, 가성비:4, 특별함:1, 분위기좋음:12, 재방문:13, 중독성:5, 야식:2, 양많음:1","친절함, 재방문, 분위기좋음",31,3
쌍대포소금구이,청파동,차돌된장밥,12000,서울 용산구 청파동2가 95,https://pcmap.place.naver.com/place/11711391,"땅콩/대두, 고기","['고혈압', '신장질환']","친절함:28, 단맛:2, 가성비:4, 특별함:1, 분위기좋음:12, 재방문:13, 중독성:5, 야식:2, 양많음:1","친절함, 재방문, 분위기좋음",32,3
쌍대포소금구이,청파동,순두부찌개,10000,서울 용산구 청파동2가 95,https://pcmap.place.naver.com/place/11711391,땅콩/대두,"['고혈압', '신장질환']","친절함:28, 단맛:2, 가성비:4, 특별함:1, 분위기좋음:12, 재방문:13, 중독성:5, 야식:2, 양많음:1","친절함, 재방문, 분위기좋음",33,3
쌍대포소금구이,청파동,차돌 된장찌개,7000,서울 용산구 청파동2가 95,https://pcmap.place.naver.com/place/11711391,"땅콩/대두, 고기","['고혈압', '신장질환']","친절함:28, 단맛:2, 가성비:4, 특별함:1, 분위기좋음:12, 재방문:13, 중독성:5, 야식:2, 양많음:1","친절함, 재방문, 분위기좋음",34,3
쌍대포소금구이,청파동,생고기김치찌개,12000,서울 용산구 청파동2가 95,https://pcmap.place.naver.com/place/11711391,없음,"['고혈압', '신장질환']","친절함:28, 단맛:2, 가성비:4, 특별함:1, 분위기좋음:12, 재방문:13, 중독성:5, 야식:2, 양많음:1","친절함, 재방문, 분위기좋음",35,3
쌍대포소금구이,청파동,치즈 계란말이,12000,서울 용산구 청파동2가 95,https://pcmap.place.naver.com/place/11711391,"달걀, 우유",[],"친절함:28, 단맛:2, 가성비:4, 특별함:1, 분위기좋음:12, 재방문:13, 중독성:5, 야식:2, 양많음:1","친절함, 재방문, 분위기좋음",36,3
삼정카페,청파동,삼정프렌치토스트,11500,서울 용산구 청파동3가 132-48,https://pcmap.place.naver.com/place/37160501,밀,[],"양많음:4, 짠맛:2, 분위기좋음:49, 친절함:26, 가성비:1, 단맛:2, 특별함:1, 재방문:4, 중독성:1","분위기좋음, 친절함, 양많음",37,4
삼정카페,청파동,토마토스튜,7500,서울 용산구 청파동3가 132-48,https://pcmap.place.naver.com/place/37160501,우유,[],"양많음:4, 짠맛:2, 분위기좋음:49, 친절함:26, 가성비:1, 단맛:2, 특별함:1, 재방문:4, 중독성:1","분위기좋음, 친절함, 양많음",38,4
삼정카페,청파동,스탠다드샌드위치,7500,서울 용산구 청파동3가 132-48,https://pcmap.place.naver.com/place/37160501,밀,[],"양많음:4, 짠맛:2, 분위기좋음:49, 친절함:26, 가성비:1, 단맛:2, 특별함:1, 재방문:4, 중독성:1","분위기좋음, 친절함, 양많음",39,4
삼정카페,청파동,베이직프렌치토스트,8500,서울 용산구 청파동3가 132-48,https://pcmap.place.naver.com/place/37160501,밀,[],"양많음:4, 짠맛:2, 분위기좋음:49, 친절함:26, 가성비:1, 단맛:2, 특별함:1, 재방문:4, 중독성:1","분위기좋음, 친절함, 양많음",40,4
삼정카페,청파동,아이스크림 프렌치토스트,9500,서울 용산구 청파동3가 132-48,https://pcmap.place.naver.com/place/37160501,"밀, 우유",['당뇨'],"양많음:4, 짠맛:2, 분위기좋음:49, 친절함:26, 가성비:1, 단맛:2, 특별함:1, 재방문:4, 중독성:1","분위기좋음, 친절함, 양많음",41,4
삼정카페,청파동,바나나푸딩토스트,11000,서울 용산구 청파동3가 132-48,https://pcmap.place.naver.com/place/37160501,"밀, 우유",[],"양많음:4, 짠맛:2, 분위기좋음:49, 친절함:26, 가성비:1, 단맛:2, 특별함:1, 재방문:4, 중독성:1","분위기좋음, 친절함, 양많음",42,4
삼정카페,청파동,트리플치즈프렌치토스트,11000,서울 용산구 청파동3가 132-48,https://pcmap.place.naver.com/place/37160501,"밀, 우유",[],"양많음:4, 짠맛:2, 분위기좋음:49, 친절함:26, 가성비:1, 단맛:2, 특별함:1, 재방문:4, 중독성:1","분위기좋음, 친절함, 양많음",43,4
삼정카페,청파동,잠봉프렌치토스트,12500,서울 용산구 청파동3가 132-48,https://pcmap.place.naver.com/place/37160501,밀,[],"양많음:4, 짠맛:2, 분위기좋음:49, 친절함:26, 가성비:1, 단맛:2, 특별함:1, 재방문:4, 중독성:1","분위기좋음, 친절함, 양많음",44,4
까치네,청파동,쫄면순두부,8500,서울 용산구 청파동3가 24-71,https://pcmap.place.naver.com/place/1027383007,"밀, 땅콩/대두",['고혈압'],"가성비:25, 분위기좋음:4, 특별함:1, 매움:5, 친절함:9, 양많음:8, 재방문:4, 중독성:3, 단맛:1","가성비, 친절함, 양많음",45,5
까치네,청파동,치킨 돈가스 쫄순,14000,서울 용산구 청파동3가 24-71,https://pcmap.place.naver.com/place/1027383007,"달걀, 밀, 고기",[],"가성비:25, 분위기좋음:4, 특별함:1, 매움:5, 친절함:9, 양많음:8, 재방문:4, 중독성:3, 단맛:1","가성비, 친절함, 양많음",46,5
까치네,청파동,쫄순 치즈알밥,13000,서울 용산구 청파동3가 24-71,https://pcmap.place.naver.com/place/1027383007,우유,[],"가성비:25, 분위기좋음:4, 특별함:1, 매움:5, 친절함:9, 양많음:8, 재방문:4, 중독성:3, 단맛:1","가성비, 친절함, 양많음",47,5
까치네,청파동,돈가스 냉면,13000,서울 용산구 청파동3가 24-71,https://pcmap.place.naver.com/place/1027383007,"달걀, 밀",['고혈압'],"가성비:25, 분위기좋음:4, 특별함:1, 매움:5, 친절함:9, 양많음:8, 재방문:4, 중독성:3, 단맛:1","가성비, 친절함, 양많음",48,5
까치네,청파동,돈가스 순두부,13000,서울 용산구 청파동3가 24-71,https://pcmap.place.naver.com/place/1027383007,"달걀, 밀, 땅콩/대두",[],"가성비:25, 분위기좋음:4, 특별함:1, 매움:5, 친절함:9, 양많음:8, 재방문:4, 중독성:3, 단맛:1","가성비, 친절함, 양많음",49,5
까치네,청파동,치킨가스 쫄순,13000,서울 용산구 청파동3가 24-71,https://pcmap.place.naver.com/place/1027383007,"밀, 고기",[],"가성비:25, 분위기좋음:4, 특별함:1, 매움:5, 친절함:9, 양많음:8, 재방문:4, 중독성:3, 단맛:1","가성비, 친절함, 양많음",50,5
까치네,청파동,돈가스,11000,서울 용산구 청파동3가 24-71,https://pcmap.place.naver.com/place/1027383007,"달걀, 밀",[],"가성비:25, 분위기좋음:4, 특별함:1, 매움:5, 친절함:9, 양많음:8, 재방문:4, 중독성:3, 단맛:1","가성비, 친절함, 양많음",51,5
까치네,청파동,김치볶음밥,9000,서울 용산구 청파동3가 24-71,https://pcmap.place.naver.com/place/1027383007,없음,['고혈압'],"가성비:25, 분위기좋음:4, 특별함:1, 매움:5, 친절함:9, 양많음:8, 재방문:4, 중독성:3, 단맛:1","가성비, 친절함, 양많음",52,5
까치네,청파동,오므라이스,9000,서울 용산구 청파동3가 24-71,https://pcmap.place.naver.com/place/1027383007,없음,[],"가성비:25, 분위기좋음:4, 특별함:1, 매움:5, 친절함:9, 양많음:8, 재방문:4, 중독성:3, 단맛:1","가성비, 친절함, 양많음",53,5
까치네,청파동,제육덮밥,10000,서울 용산구 청파동3가 24-71,https://pcmap.place.naver.com/place/1027383007,고기,[],"가성비:25, 분위기좋음:4, 특별함:1, 매움:5, 친절함:9, 양많음:8, 재방문:4, 중독성:3, 단맛:1","가성비, 친절함, 양많음",54,5
까치네,청파동,알밥,9000,서울 용산구 청파동3가 24-71,https://pcmap.place.naver.com/place/1027383007,없음,[],"가성비:25, 분위기좋음:4, 특별함:1, 매움:5, 친절함:9, 양많음:8, 재방문:4, 중독성:3, 단맛:1","가성비, 친절함, 양많음",55,5
까치네,청파동,치즈알밥,9000,서울 용산구 청파동3가 24-71,https://pcmap.place.naver.com/place/1027383007,우유,[],"가성비:25, 분위기좋음:4, 특별함:1, 매움:5, 친절함:9, 양많음:8, 재방문:4, 중독성:3, 단맛:1","가성비, 친절함, 양많음",56,5
버거인,청파동,지못미버거,8500,서울 용산구 청파동3가 44,https://pcmap.place.naver.com/place/36314854,"밀, 고기",[],"중독성:7, 포장추천:7, 재방문:11, 분위기좋음:8, 특별함:3, 친절함:7, 매움:2, 가성비:3, 냄새없음:1, 단맛:1, 짠맛:1","재방문, 분위기좋음, 중독성",57,6
버거인,청파동,더블버거,10000,서울 용산구 청파동3가 44,https://pcmap.place.naver.com/place/36314854,"밀, 고기",[],"중독성:7, 포장추천:7, 재방문:11, 분위기좋음:8, 특별함:3, 친절함:7, 매움:2, 가성비:3, 냄새없음:1, 단맛:1, 짠맛:1","재방문, 분위기좋음, 중독성",58,6
버거인,청파동,에그뿜뿜,5000,서울 용산구 청파동3가 44,https://pcmap.place.naver.com/place/36314854,"밀, 고기, 달걀",[],"중독성:7, 포장추천:7, 재방문:11, 분위기좋음:8, 특별함:3, 친절함:7, 매움:2, 가성비:3, 냄새없음:1, 단맛:1, 짠맛:1","재방문, 분위기좋음, 중독성",59,6
버거인,청파동,하와이안버거,8500,서울 용산구 청파동3가 44,https://pcmap.place.naver.com/place/36314854,"밀, 고기",[],"중독성:7, 포장추천:7, 재방문:11, 분위기좋음:8, 특별함:3, 친절함:7, 매움:2, 가성비:3, 냄새없음:1, 단맛:1, 짠맛:1","재방문, 분위기좋음, 중독성",60,6
버거인,청파동,싱글버거,8000,서울 용산구 청파동3가 44,https://pcmap.place.naver.com/place/36314854,"밀, 고기",[],"중독성:7, 포장추천:7, 재방문:11, 분위기좋음:8, 특별함:3, 친절함:7, 매움:2, 가성비:3, 냄새없음:1, 단맛:1, 짠맛:1","재방문, 분위기좋음, 중독성",61,6
두리식당,청파동,된장찌개,6000,서울 용산구 청파동3가 50-1,https://pcmap.place.naver.com/place/18718055,땅콩/대두,"['고혈압', '신장질환']","친절함:4, 가성비:9, 양많음:3, 분위기좋음:1, 매움:2, 재방문:3","가성비, 친절함, 양많음",62,7
두리식당,청파동,김치찌개,7000,서울 용산구 청파동3가 50-1,https://pcmap.place.naver.com/place/18718055,없음,"['고혈압', '신장질환']","친절함:4, 가성비:9, 양많음:3, 분위기좋음:1, 매움:2, 재방문:3","가성비, 친절함, 양많음",63,7
두리식당,청파동,동태찌개,8000,서울 용산구 청파동3가 50-1,https://pcmap.place.naver.com/place/18718055,밀,"['고혈압', '신장질환']","친절함:4, 가성비:9, 양많음:3, 분위기좋음:1, 매움:2, 재방문:3","가성비, 친절함, 양많음",64,7
두리식당,청파동,부대찌개,8000,서울 용산구 청파동3가 50-1,https://pcmap.place.naver.com/place/18718055,밀,"['고혈압', '신장질환']","친절함:4, 가성비:9, 양많음:3, 분위기좋음:1, 매움:2, 재방문:3","가성비, 친절함, 양많음",65,7
해바라기정육식당,청파동,소한마리 1kg,65000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",66,8
해바라기정육식당,청파동,소반마리 500g,40000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",67,8
해바라기정육식당,청파동,소돼지 1kg,60000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",68,8
해바라기정육식당,청파동,등심 200g,23000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",69,8
해바라기정육식당,청파동,갈비살 200g,20000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",70,8
해바라기정육식당,청파동,우삼겹 200g,18000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",71,8
해바라기정육식당,청파동,육회 200g,22000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",72,8
해바라기정육식당,청파동,육회 100g,11000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",73,8
해바라기정육식당,청파동,돼지한마리 1kg,52000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",74,8
해바라기정육식당,청파동,돼지반마리 500g,30000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",75,8
해바라기정육식당,청파동,생삼겹 200g,15000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",76,8
해바라기정육식당,청파동,오겹살 200g,15000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",77,8
해바라기정육식당,청파동,항정살 200g,15000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",78,8
해바라기정육식당,청파동,생목살 200g,14000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",79,8
해바라기정육식당,청파동,돼지양념구이 300g,15000,서울 용산구 청파동2가 92,https://pcmap.place.naver.com/place/1714717321,고기,[],"가성비:21, 친절함:23, 분위기좋음:3, 양많음:3, 중독성:3, 포장추천:2, 재방문:3","친절함, 가성비, 분위기좋음",80,8
양평매운탕,청파동,빠가메기,70000,서울 용산구 청파동1가 149-2,https://pcmap.place.naver.com/place/19882498,없음,[],"재방문:6, 친절함:10, 속풀이:1, 야식:1, 양많음:2, 매움:1, 분위기좋음:2, 가성비:1, 중독성:1","친절함, 재방문, 양많음",81,9
양평매운탕,청파동,빠가사리,60000,서울 용산구 청파동1가 149-2,https://pcmap.place.naver.com/place/19882498,없음,[],"재방문:6, 친절함:10, 속풀이:1, 야식:1, 양많음:2, 매움:1, 분위기좋음:2, 가성비:1, 중독성:1","친절함, 재방문, 양많음",82,9
양평매운탕,청파동,메기,50000,서울 용산구 청파동1가 149-2,https://pcmap.place.naver.com/place/19882498,없음,[],"재방문:6, 친절함:10, 속풀이:1, 야식:1, 양많음:2, 매움:1, 분위기좋음:2, 가성비:1, 중독성:1","친절함, 재방문, 양많음",83,9
양평매운탕,청파동,빙어튀김,15000,서울 용산구 청파동1가 149-2,https://pcmap.place.naver.com/place/19882498,밀,[],"재방문:6, 친절함:10, 속풀이:1, 야식:1, 양많음:2, 매움:1, 분위기좋음:2, 가성비:1, 중독성:1","친절함, 재방문, 양많음",84,9
부암동치킨,청파동,후라이드치킨,22000,서울 용산구 청파동3가 111-35,https://pcmap.place.naver.com/place/31413184,고기,[],"매움:3, 친절함:11, 포장추천:2, 짠맛:1, 양많음:1, 재방문:3, 야식:2, 특별함:1, 중독성:3, 가성비:1","친절함, 매움, 재방문",85,10
부암동치킨,청파동,매콤 양념치킨,23000,서울 용산구 청파동3가 111-35,https://pcmap.place.naver.com/place/31413184,고기,[],"매움:3, 친절함:11, 포장추천:2, 짠맛:1, 양많음:1, 재방문:3, 야식:2, 특별함:1, 중독성:3, 가성비:1","친절함, 매움, 재방문",86,10
부암동치킨,청파동,골뱅이 국수,24000,서울 용산구 청파동3가 111-35,https://pcmap.place.naver.com/place/31413184,밀,"['고혈압', '신장질환']","매움:3, 친절함:11, 포장추천:2, 짠맛:1, 양많음:1, 재방문:3, 야식:2, 특별함:1, 중독성:3, 가성비:1","친절함, 매움, 재방문",87,10
부암동치킨,청파동,부산오뎅탕,22000,서울 용산구 청파동3가 111-35,https://pcmap.place.naver.com/place/31413184,없음,['고혈압'],"매움:3, 친절함:11, 포장추천:2, 짠맛:1, 양많음:1, 재방문:3, 야식:2, 특별함:1, 중독성:3, 가성비:1","친절함, 매움, 재방문",88,10
부암동치킨,청파동,닭모래집,15000,서울 용산구 청파동3가 111-35,https://pcmap.place.naver.com/place/31413184,고기,[],"매움:3, 친절함:11, 포장추천:2, 짠맛:1, 양많음:1, 재방문:3, 야식:2, 특별함:1, 중독성:3, 가성비:1","친절함, 매움, 재방문",89,10
굴다리소곱창,청파동,소곱창,25000,서울 용산구 청파동3가 48-4,https://pcmap.place.naver.com/place/18718329,고기,[],"야식:3, 친절함:11, 양많음:3, 재방문:12, 가성비:4, 중독성:6, 분위기좋음:10, 특별함:1, 냄새없음:2, 속풀이:1, 포장추천:1","재방문, 친절함, 분위기좋음",90,11
굴다리소곱창,청파동,대창,25000,서울 용산구 청파동3가 48-4,https://pcmap.place.naver.com/place/18718329,고기,[],"야식:3, 친절함:11, 양많음:3, 재방문:12, 가성비:4, 중독성:6, 분위기좋음:10, 특별함:1, 냄새없음:2, 속풀이:1, 포장추천:1","재방문, 친절함, 분위기좋음",91,11
