review
"얼음생맥쥬맛집🍺
너무너무 시원해서 꿀떡꿀떡 넘어가네요.👍👍
안주는 김치어묵우동과 감자채전은 굿. 타바사키(후추맛)는 쏘쏘였어요. 공간이 넓어서 단체모임하기 좋고 2,3차로도 손색 없었어요. 8시 넘어가니 사람들로 꽉차네요.
화장실은 세면대는 남여 같이쓰는 형식었어요.
얼음생맥주 먹으러 또 방문할께요!!"
더보기
"피자처럼 무거운 안주도 그럭저럭 먹을만하고, 나쵸같은 가벼운 안주로 2차하기도 좋은 곳. 다소 시끄럽지만 구석자리는 또 조용해서 대화하기 좋고, 맥주맛은 그냥 그런데 편해서 그런지 계속 가게되는 곳 안주가격대가 저렴해서 2차로 간단하게 먹기 좋아요."
더보기
"500을 5잔 마신 바닐라아이스크림을 줬어요 ㅎㅎ
닭파산적꼬치, 매콩순살닭볶음 둘다 맛있었어요."
"생맥주가 맛있어요
역시 순살치킨 굿굿"
"안주가 맛있고 풍성해서 좋습니다ㅎㅎ
분위기도 좋구요
서빙알바 서비스 좋은거같아요

2차 자리 좋은장소입니다"
더보기
친절하고 편하게 먹기 좋아요 은행꼬치 맛도리임
술보다 안주가 엄청 맛있어요~~~ 술술땡기는 맛!!
아이스황도가 맛있는 집. 감튀에 맛없는 치즈가루같은 건 안 뿌렸으면 좋겠다. 갈배하이볼은 갈배맛이 나지않는다.
가볍게 가기 괜찮아요 ㅎㅎ
"가성비좋고,"
굿
"어묵깡은 맛이 비추~
대체적으로 맛은 있는데 몇개만빼고,"
"🍻👍🏻🌟크라운호프숙대입구점🌟👍🏻🍻
나의사랑❤️여기 한번 데리고 가야지🎈하고
🤔생각만 했서는데 딱 맞아떨어졌다🥰
몇군데 크라운호프지점을 다녀 봤지만~여기가 최고👍🏻
생맥은🍺살 얼음 가득히 잔이&꽁꽁 얼려 나와서 시간이 지나도 맛은 살아있다👍🏻👏🏻👏🏻👏🏻🙌🏻
나의사랑❤️ 생맥주 맛 완전 최고라함🤗👍🏻
그리고 안주들도 다 맛나는데 개인적으로
버터핑오랑🤩🥳👍🏻👏🏻👏🏻👏🏻젤맛나다😎
🍺생맥주는 숙대지점이 최고인정👍🏻👏🏻👏🏻👏🏻
잘 관리 하는거같다🤗"
더보기
가끔 가는곳
콘립 나초치즈 넘넘 맛있어요
"콘립/라초치즈 시켰는데 옥수수 튀긴게 별미

하이볼은 좀 많이 달다."
