review
아직도 이런 가격으로 먹을수 있는 안주가 있다는게 놀라웠고 거기에 맛까지 너무 맛있어서 한번 더 놀랐어요!! 일끝나고 바로 집가기 아쉬우신분들이나 회식 자리 찾으시는분들이 오면 좋을거 같아요!!
안주가 저렴하며 빨리나옴
직원이 맛있고 안주가 착해요 ~~~~~~*^^*
음식이 빨리 나오고 맛있어요
맛있게 잘먹고 갑니다!!!
"퇴근후에 직장 동료들과 방문 했는데 불쾌한 경험을 했습니다. 남직원 분이 뜨거운 국물을 동료분 손과 바지에 쏟았는데 사과는 매니저로 보이는 여성 분이 하셨습니다. 직원 본인을 찾아서 사과 받았는데, 상황을 제대로 인지하지 못하셨는지 웃는얼굴로 사과하시더라고요. 직원 교육에 더 신경을 쓰셔야 할 것 같네요 당연히 재방문도 안 할 것 같습니다."
더보기
2차로 가시 좋네요
안주가 빨리 나와요!!
굿굿
"여자 직원분 사장님이신지 모르겠지만
불친절 하셔서 놀라웠어요👍🏻"
맛있고 가성비 좋고!!
굿
"진짜 별로
수저통이 연필꽂이 같은 건데 젓가락 입닿는 부분이 수저통 안쪽에 꼽혀있어서
뽑았을때 새카만 이물질 묻어있음..
상식적으로 바깥으로 꼽아야 하는거 아닌가 ;;
앞접시들은 하나같이 굳은 물때같은 얼룩이… 이물질 묻어있는건 덤 ;;
남자 알바생들은 친절한대 여자 직원인지 사장인지는 그닥….. 진짜 별로"
더보기
알바생이 너무 일을 잘하시내요!사장님이 월급 좀 올려주샤야겠어요!!
메뉴가 다양하고 가성비가 좋아요
"가게 분위기도 좋고 가성비가 엄청 좋아요
직원 분들도 엄청 친절하세요ㅎㅎ"
주방에서 사장님인지 여자분 목청 넘 크세요ㅠ 귀 나갈듯..
2차로 가서 적당히 즐기기 좋아요 :)
많이 시끄럽지도 않고 안주도 맛있고 분위기 좋은 술집이에요🫶 다음에 또 올게요🥰
맛있어용 화장실이 좁아용 근데 깔끔해용 먹태가 처음 먹어본 맛인데 튀긴건지 신기했어요
맛있음~~
가격 대비 좋습니다
가성비 좋은집
갓성비쌩유
음식이 맛있어요
좋아요
"메뉴가 많아 다양하게
멉을수 있어 좋았습니다"
맛있고 싸요
저렴해요
안주가 저렴해서 여러개 시켜서 먹기 좋네요
굿
친구들이랑 술마시러오기 좋습니다
과하면 안하느니 못하다
안주가 맛있어요.
가성ㅂㅣ 미쳤다
굿
굿
ㆍ
좋아요
