review
"입구 들어가자마자 정말 잘 찾아왔다 싶었던 곳 ෆ⃛
분위기도 너무 좋고 인테리어도 좋았어요!
맛은 말해모해고 음식도 넘 예쁘도, 글라스 와인도 적당히 묵직하고 적당히 가벼워서 맛있게 먹었습니다

데이커, 소개팅 장소로 완전 강추하고
테이블이 넓은 좌석이 있어서 단체모임에도 좋을 엇 같아요"
더보기
"분위기도 좋고, 인테리어도 이쁘고 소품 하나하나 신경쓴게 너무 느껴지는 공간이었어요.
데이트나 모임하기에도 좋은 장소인 것 같아요!
음식도 고급스러운데 빠르게 나와서 좋고, 고기도 되게 부드럽고 진짜 맛있었어요 ❤️
다음에 또 갈꺼에요!! 진짜 다 마음에 다는 식당이었습니다 💙
잘 먹었습니다! 감사합니다 😊"
더보기
안에 인테리어가 깔끔 하면서도 풀들이 많아서 안구가 정화 되는 것 같은 느낌을 받았어요. 그리고 인테리어가 엄청 깔끔 하면서 요즘 트렌드 한 느낌이 나네요. 음식 맛도 정말 맛있었고 수다떨기 너무 좋았어요. 행복한 기억으로 남을 것 같아요. 감사합니다.
더보기
"주말 저녁에 파스타 먹고 싶어서 숙대입구 다이빙룸 방문했어요!! 메뉴가 다 너무 맛있어보여서 고르기 넘 힘들었는데 선택한 메뉴 다 넘 만족스러웠어용 🫶

비프 큐브 스테이크랑 봉골레 파스타 먹었는데 비프큐브 스테이크는 소고기 적절하게 구워져 나오고 아래 깔린 감자 무스가 진짜 부드럽고 잘 어울리더라구요! 봉골레는 조개 육수가 진해서 파스타 남김없이 싹싹 긁어먹었네요 ㅋㅋㅋ 분위기 좋은 날 와인이랑 스테이크 먹으러 방문하기 좋아보였어요. 매장 좌석도 넓고 간격이 넓어 프라이빗하게 대화하기에도 좋았답니다 !! 모처럼 스테이크 먹으니 맛있더라구용 ㅎㅎ"
더보기
"후기가 좋아서 바로 예약 완료 ㅎㅎ
예약하고 왔더니 안 기다리고 바로 들어왔어요!
내부 인테리어 너무 이뿌고, 하우스 와인도 다른 곳들과 다르게 좋은 와인인듯 🥰 음식도 너무 이뿌고 맛있음!!! 눈과 입이 절거워🫧🎀"
더보기
인테리어가 너무 예뻐요🫧 분위기 있게 와인 마시거나 브런치 먹으면 힐링될 곳! 음식도 맛있었어요! 스테이크가 다른 재료들과 조화로운 맛을 내며 식감도 너무 좋았어요~~ 직원분도 너무 친절하셨어요 감사합니다 다음에 또 올게요!!
더보기
