review
"매번 대기가 있어서 궁금했는데 오늘 오후 2시쯤 지나는 길에 대기가 없길래 바로 들어가봤어요. 디저트 종류가 엄청 다양하고 맛있어보였고, 5개 담고 17,000원 정도 지출했습니다.
실제로 맛보니 에그타르트도 맛있는데 휘낭시에가 자꾸 생각날 정도로 맛있어요👍🏻🫶🏻"
더보기
츄러스휘낭시에 못참고 집가는길에 길빵..
"휘낭시에 너무너무너무 맛있어요ㅠㅠㅠ두번째 방문인데 여전히 겉빠속쫀이 제대로더라구요🫶🫶
재료를 아낌없이 듬뿍 올리신게 느껴지는 맛이에요!
집 근처가 아니라서 아쉬워요...ㅎ 토요일 1시 좀 전에 갔는데 휘낭시에는 많이 안남아있더라구요! 토요일에도 영업해주셔서 감사합니다~~"
더보기
"카페가 아담하고 아늑해요
디저트도 맛있답니다
포장하실때 각각 비닐에 담아주시면 좋았을 것 같아요..!"
숙대생의 찐 맛집추천으로 왔습니다 체고
.
"휘낭시에, 까눌레, 에그타르트 이렇게 골고루 사서
가족들이랑 나눠먹었어요! 완전 굿😭👍🏻
학교 앞인데 이제 처음 가 본 게 후회됐답니다 ㅎㅎ"
진짜 너무 마싯어서 눙물나요🥹
"선물용으로 구매하러 왔어요!
에그타르트도 궁금하네요🤤
선물포장비 +2000인데 퀄리티에 비해 너무비싼느낌이에요"
"포장이 살짝 아쉬운 느낌..?
휘낭시에 식감이 딱 제가 좋아하는 스타일이라 좋았어요
맛있어서 재방문할 것 같아요"
달콤한 선물로 제격이에요
잘못하다간 전재산 털릴 것 같을 정도로 맛있어요..
오픈 전에 갔는데 예약한 제품들 시간 맞춰 준비해주셔서 감사합니다 하나하나 너무 감동적인 맛이에요 누텔라헤이즐넛이 최최애인데 이번에 신메뉴인 호지차피칸 너무 맛있네요 식감 무슨일 ㅠㅠ 향이 끝내주는 얼그레이초코도 맛있고 두바이초콜렛보다 더 맛있는 두바이초코휘낭시에ㅠㅠ두바이초코 유행 끝나도 고정메뉴로 남아주길ㅠㅠ 여기 에그타르트도 맛있고 무엇보다 저는 여기 인생휘낭시에에요 하나하나 너무 예쁘고 고급스럽고 정성스럽게 만드시고 첫입에 살짝 바삭하면서 촉촉한 식감이 예술이에요 오래오래 만들어주세요🙏 사진 잘 못 찍고 먹느라 사진이 제대로 된게 없지만 후기 꼭 남기고 싶었어요❤️
더보기
겉바속촉 입니다
미리 예약주문해 먹을수 있어서 다행이에요
"까눌레 3개
휘낭시애 2개? 3개?
야끼소바빵 1개 샀어요
까눌레 10개 살걸......."
더보기
에그타르트랑 초코 쿠키 구매했는데 둘 다 맛있어요:)
에그타르트 핵존맛~ 포장박스도 이뻐서 간식으로 선물하기도 좋아요!
"카라멜 마카다미아 맛있어요... 사진은 없지만 어니언 휘낭시에랑 황치즈 휘낭시에, 황치즈 쿠키도 진짜 맛있고 초콜릿 휘낭시에도 엄청 맛있음"
"집근처에 있어서 첨에는 별생각없이 방문했다가 쿠키가 이렇게 맛있는 디저트인지 이 곳 방문하고 알게됐어여 ㅎ진짜 살면서 이렇게 맛난 쿠키는 여기가 첨이에요
살찔까봐 자주는 못먹지만 주말에 힐링하고싶어서 종종 방문합니다 평일만 열때는 일하는 시간때문에 못먹어서 아쉬웠는데 토욜도 열어주셔서 넘 감사합니다 사장님~!"
더보기
"인생 처음으로 자주 들리는 디저트 가게...........
특히 에그타르트가 미친놈이에요
다른 디저트류도 맛있어서 새로운거 나올때마다 도전중 ദ്ദി˶﻿ˆ꒳ˆ˵)"
디저트 진짜로..안좋아하는데 먼데이피크닉으로 휘낭시에랑 에그타르트에 빠졌어요…너무 맛있어요 👍🏻👍🏻👍🏻👍🏻
"학교 앞 휘낭시에 가게 중에 제일 맛있어요!
까눌레랑 에그타르트도 맛있으니 꼭 드셔보세요!"
진짜 제가 먹어본 휘낭시에 중에 제일 맛있는 곳 ㅠㅠ 제발 꼭 먹으러 오세요!!🫶🏻🫶🏻🫶🏻
여기 진짜 소금초코맛집입니다... 너무 맛잇어요 🔥❣️
"맛은 좋아요
엄청 친절하신 편은 아닌거 같아요
포장을 좀 해서 주시면 좋은데 포장 안 해서 주실줄 몰랐네요
굳이 안 갈거 같아여~"
더보기
4번째 방문인데 올 때마다 종류가 조금씩 달라져서 좋아요! 휘낭시에 쿠키 맛집입니다!!!!
추천합니다!!
"휘낭시에 바삭 쫀득하니 진짜 맛있어요!!
사장님도 친절하시고, 종류도 다양해서 더 좋아요!"
겉바속촉 + 버터풍미 가득의 휘낭시에 끝판왕!! 일주일에 한번은 꼭 방문해요!😍
