review
제가 좋아하는 사케류가 없어서 모구라 소주 괜찮을거 같아 주문했는데 제 입맛에는 아니더라고요. 그래서 즐겨먹던 일품진로를 마셨답니다. 역시 맛있네요. 사장님서비스에 감동이고 술마시기 좋은 안주덕에 오랜만에 기분좋게 술을 많이 마셨네요.
더보기
"진짜 역시는 역시입니다!!
항상 올때마다 만족하는집이에요 :)
오랜만에 가도 10000% 만족스러워요!!!"
점심 먹으러 들렸다가 저녁 메뉴 맘에 들어 언니랑 갔는데 술마시기 좋은 곳이네요. 안주류 담백하고 제가 좋아하는 안주류들이 많아서 종종 둘릴거 같네요.
새로운 메뉴 등장 술을 자꾸 마시게 하네요~
"저희에겐 술마기 딱 좋은 카라시 랍니다.
언제 가도 한결같고 음식 맛있고 친절하신 사장님과 직원분들이 있어서 더 좋은 곳이랍니다."
"은은한 조명에 시끄럽지 않은 ...
분위기 좋은 곳. 한잔하기 딱 좋은 곳. ^^
음식도 정성이 느껴져요.
계산하고 후식으로 준 아이스크림도 너무 센스만점♡"
더보기
분위기도 좋고 안주가격도 착하고! 조용해서 너무 좋았습니다~!
너무 맛있게 잘 먹고갑니당!! 문어 로메스코 맛있어용👍 디저트까지 챙겨주셔서 잘 먹었습니당!
조용하고 좋네요! 간단하게 한 잔하기 너무 좋은 곳!!! 음식도 맛있었고 분위기가 넘좋아요
"평일 점심에 방문해서 기본 카레를 먹었습니다.
가격이 있는 편이라 11,000원 기본을 주문했기 때문에
이벤트 기간으로 받은 반숙란🥚이 기뻤어요.
카레는 양은 많은 편이 아니었고 기본 단맛이 있는데
한두입 먹다보면 매운맛이🌶 은은하게 올라왔습니다.
직장인 점심으로는 가성비가 조금 애매할지도..?🤔
주변에 들어보니 저녁에 안주가 맛있다고 해서
한번 더 방문해보려구요 ☺️
잘 먹었습니다."
더보기
3차로 가볍게 들른 이자카야였는데 1.2차보다 훨씽 맛있고 좋았어요! 특히 생맥주 기가막혀요 크림거품 제대로 따라주는 곳 별로없는데 여기는 진짜 부드러운 거품으로 따라줘요 이것만으로도 올 이유는 충분!! 치킨난반도 진짜 맛있고 담에는 다른 메뉴도 먹어보고싶어요~
더보기
"카레 처돌이인데 진짜 맛있어요 🫶🏻
살짝 매콤하기도하고 🥺
이제라도 알아서 다행이면서도
계속 점심 장사해주셨으면 좋겠어요

맛있게 잘 먹었습니당 :)"
더보기
"사진이 없는데 맛차사와 왕 추천입니다,,✨
향 너무 좋고 달지도 않고 약간 쌉싸름한 말차맛이 너무너무너무너무 좋았어요!

안주들도 깔끔하고 괜찮아요! 사장님도 친절하시고 인테리어도 따숩고 멋집니다ㅠㅠ 구옥 개조한 느낌이에요 그리고 조명이 꽤나 좋아서 사진 예쁘게 나옵니다📸 이것도 센스있는 포인뜨였어요

계산하고나면 후식으로 티코도 주시는데 이것도 찍었어야하는데ㅠㅠ안되겠어요 다음에 또 갈래요ㅎㅎ"
더보기
분위기 좋아보이길래 가볍게 술 마시러 들어갔다가 와규하루마키 먹고 여긴 찐이다 생각하고 안주들 더 추가주문해서 뿌쉈습니다;;; 진짜 뭐 맛없는게 1도 없는데 그 중에서도 하루마키 제발 드세요 두번 드세여ㅠㅠㅠㅠㅠ 나머지 못먹어본 안주들 먹으러 조만간 재방문 갈건데 하루마키는 걍 입구 들어가면서 손들고 주문할거에여..
더보기
"레몬사와, 칼피스사와, 오뎅모리를 주문했어요!
사와는 음료같아서 쭈욱쭈욱 마셨어요.
계산 후에는 티코 하나씩 주세요:)"
언제 가도 항상 맛있어요 👍🍀
"카라시 술집에서 포테이토와 오징어 튀김을 먹었는데 정말 맛있었습니다!
포테이토는 바삭하면서도 속은 부드러워 한 입 베어 물 때마다 식감이 좋았고
간도 딱 맞아 감칠맛이 느껴졌어요.
오징어 튀김 역시 겉은 바삭하고 안은 촉촉해서 탱글한 오징어의 식감을 잘 살려줬습니다.
맥주나 술 한잔과 함께 즐기기에도 최고였어요.
고소하고 짭짤한 튀김 메뉴가 술집 분위기와도 잘 어울렸습니다.
다음에도 꼭 다시 먹고 싶은 메뉴입니다!☺"
더보기
"분위기 좋고 간술하기 좋네요
마지막 디저트 티코까지~ 감사합니다😽"
생일 전야제 너무너무너~~~무 행복하게 보내고 갑니다🥰 카라시오합 제발 드세요오 조개술찜에 면추가도 하세요 ~ 진실의 미간 바로 나옴 ㅎㅎ 다음에 또또또 뿌시러 갑니다🙏
너무 맛있어용!
nn번째 방문… 정말 누구를 데려가도 다들 만족하는 곳👍 사장님 번창하세요 오뎅모리 먹으러 또 갈게요( ◠‿◠ )
환상적인 맛......
남영동 이자카야
"어떤 메뉴를 시켜도 후회없어요!
처음엔 오합때문에 왔는데 추가로 어떤 메뉴를 주문해도 후회가 없을 정도로 다 맛있었어요!!
저는 니꾸미소피망, 우메슈 토마츠게, 오합, 아카미 아보카도 강추합니다. 너무너무 맛있어요💓
마지막 아이스크림 티코까지ㅠㅠ 감동이에요
저 또옵니다…기다려요 사장님 ㅠㅠ!!!"
더보기
"저희가 인원이 5명이라 자리가 쉽게 나지 않아서 구석까지 쭉쭉쭉 걸어오다보니 이 곳을 발견하게 되었어요~
인테리어도 깔끔하고 음식도 너~~~무 맛있어서 거의 식사를 하고 왔어욬ㅋㅋㅋㅋㅋ"
더보기
안주가 미쳤어요. 사장님 친절해요. 복 받으세요-! 메리 크리스마스~!
우니들기름소바 아보카도아이 치킨난반 3개 뿌시고 수박사케까지…💚❤️ 음식 술 모두 넘나 맛있어요! 수박 사케 처음 마셔보는데 눈 커지는 맛! 친구 가족 연인 누구를 데려와도 다 맛있다고 해서 저까지 뿌듯해요~ n번째 방문입니다 ㅋㅋ nn번째까지 쭉 갈게요 !
더보기
맛있어요.
"절대 실패하지 않는곳입니다!!
가격도 착하고 맛도 좋고 양도 많고
그덕에 주기적으로 찾아가는 맛집이에요
신메뉴도 나왔던데 다음에 그거 먹으러 또 갈 예정입니다.

그리고 우리나라에 많이 없는 기링 생맥주도 파는데
부드럽고 맛있어요.
혹 가신다면 경험해보는것을 추천합니다 :)"
더보기
여기 정말 찐고수맛집! 흑백요리사 2 나가세요!
"카라시 오합...진짜 대존맛 녹진한 해산물 좋아하시면 취향저격일거에요 김이 진짜 맛도리...초대리밥 꼭 시켜서 드세요...!!!
우니 들기름 소바는 우니 잘 못드시는 분도 즐길수있게 들기름향 낭낭하고 우니향 은은해서 진짜 맛있어요...!!!
진짜 가성비 좋아요...👍🏻👍🏻👍🏻👍🏻
바로 옆에 일주차 1만원인 주차장 있어서 방문하기도 편해요!!!"
더보기
"우니, 새우, 관자, 참치 등 카라시 오합 미쳤어요❤️
강남에서 먹었던 삼합이랑은 맛과 양 가격이 비교가 안됩니다..
이메뉴는 재료 신선도때문에 예약제라고 하시더라구용! 꼭꼭 무조건 예약하고 드세요 강추🔥👍
새로나온 사케도 추천해주셔서 먹어봤는데.. 여름사케로 진짜 맛있었어요 ㅠㅠ"
더보기
"10번은 넘게 다녀왔습니다 ◠‿◠

기념일에 우연히 들어갔다 단골이 됐어요
새로 생긴 메뉴 제외하고는 다 먹어봤는데
진짜 음식 맛있습니다... (치킨난반 강추)
주방, 화장실 깨끗하고 쾌적해서 정말 좋아요.

식사 하시고 2차로 오시는 것을 추천하지만
저는 항상 식사 겸 마시러 갑니다...
일요일 문 닫아서 슬프네요!! 다음 주에 또 가야지

그리고 사장님이 정말 친절합니다.
남영동에서 가장 친절해요. 친구들 용산 오면
꼭 데려가는 집이에요 만족도가 정말 높습니다 ☻"
더보기
"메뉴가 전체적으로 비싸지않고 완전 맛있어요!!
가게 내부도 깔끔하고 좋습니당!
그리고 사장님들 왕 친절하시고 그냥 음식 솜씨가 좋은 것 같아요.
플레이팅도 센스 있어요!!
모든 메뉴 다 먹을때까지 자주 갈 예정입니다 ㅎㅎ

- 10000% 내돈내산 리뷰 -"
더보기
