review
"수우가 전부터 가보고싶었던 곳이었는데 요번에 친구들이랑 다같이 가서 궁금했던 메뉴 다 먹어봤어요!!
음식 하나하나가 다 정성스럽게 플레이팅 되어있고 너무 맛있어서 친구들이 다 만족해하고 칭찬했어용😚😙 특히 바지락술찜에 파스타 추가해서 꼭 머거보세요 ⭐️⭐️⭐️⭐️ 닭목살 구이도,,, 감패로니도,,,, 정말 너무 맛있었고 술 한잔 하면서 대화하기 좋은 공간입니다~~~~ 가게 분위기도 너무 좋고 화장실도 깨끗하고 예뻐서 완전 추천하고싶어요.ᐟ.ᐟ.ᐟ 숙대입구역 근처 술약속 있는 날엔 무조건 여기 갈래요
아니다 숙대 근처에서 약속이 없어도 여기 때문에 숙대입구역 와야할 곳입니다. 무조건 재방문하겠습니둥~~🫡"
더보기
"제가.. 사진을 이렇게 찍은 게 죄송해질 정도인 맛입니다… 회사 대리님 추천으로 N번째 방문 중인 집인데, 시그니처인 수육 튀김은 무조건 시키셔야 합니다..👍
몇 주만에 재방문 했더니 메뉴가 조금 개편돼서 육회 비빔국수가 새로 생겼더라구요! 신메뉴라고 해서 기대했는데, 제가 날것을 잘 못 먹는데도 육회랑 양념이랑 소면 조합이 너무 좋고 양념 감칠맛이 중독성 있어서 식사 겸 프레시한 안주 겸으로 추천드립니다!! ‘수시로 우리가 가고 싶은 곳 수우가’.. 닉값 지립니다… 진짜 광고면 빨가벗고 회사 출근하겠습니다. 정말. 강추 드립니다."
더보기
"감성술집😊독특한데 맛있는 안주와 술이 있는곳❗️
시그니처 수육튀김과 수우가주를 주문했어요.
일반적인 수육튀김이 아닌 삼합의 조합으로 먹는 스타일입니다. 토마토, 와사비, 김치 +수육의 조합이 단짠단짠~스타일이여서 중독성있는 맛이에요😋
수우가에만있는 수우가주는 아페롤에 꿀탄맛?
독특하면서 묘한 맛입니다! 끝맛이 달달해서 자꾸 마시게되는데 도수가 은근 높아서 나도모르게 취할수 있으니 조심하세요 😅 새로운 음식인듯 아닌듯한 메뉴여서 맛있게 잼있게 잘 먹었어요🙃 숙대입구역 감성술집, 데이트 장소로 왕 추천합니다~!"
더보기
"숙대입구역 근처에 있는 수우가 다녀왔는데, 진짜 딱 술 한잔하기 좋은 곳이더라고요!
가게 분위기가 아늑하면서도 깔끔해서 편하게 앉아있기 좋았어요. 조명이 은은해서 그런지 약간 힐링되는 느낌이에요. 친구들이랑 가볍게 수다 떨기에도 딱이고요.

안주도 대박 맛있었어요. 특히 수육튀김이랑 고추장 찌개 진짜 맛있어요! 가격 대비 퀄리티가 좋아서 안주 걱정 없었어요. 술 종류도 다양해서 너무 좋았습니다!

사장님도 엄청 친절하시고, 직원분들 서비스도 좋아서 기분 좋았습니다.
숙대 근처에서 어디 갈지 고민된다면, 수우가 한 번 가보세요! 강추합니다"
더보기
"술한잔하기 너무 좋은 분위기와 노래 그리고 친절한 사장님 덕분에 즐거운 시간 보내고가요 :)
안주도 다 맛있어서 다음에 재방문 각입니다 🤍🤍"
"숙대에 분위기 좋은 곳으로 소문났길래 궁금해서
여자친구랑 같이 방문했습니다
와보니까 분위기도 아늑하고 되게 좋은데
그러다 시그니처 메뉴인 수육튀김 먹는순간 미쳤다 느낍니다..
직원분들도 훈남이신데 맛있게 먹는 법까지 친절하게 알려주시고 완전 만족이었습니다
왜 요새 사람들이 많이 찾는지 알거 같아요ㅎㅎ
여자친구도 너무 맛있게 먹어서 굉장히 만족스러운 데이트 장소인거 같아요!"
