review
"5명 단체모임했습니다~~
5인 이상은 8인석에 안내주시더라구요~!
테이블들 간격이 넓고 공간이 넓어서 옆테이블의 대화가 방해되지 않았습니다~!

ㅎㅎㅎ전반적으로 음식도 깔끔하고 맛있습니당
항정강정은 양이 적은데 너무 맛있어요!
돈마호크도 넘나 맛있었어요 ~~~~~
파스타는 우삼겹 추천해요~~
사장님 가족분이 키우셨다는 두릅나물도 맛있게 먹었습니당 ㅎㅎ"
더보기
"남영동 리파인 다녀왔어요! 지인들이랑 모임했는데 안주 하나하나 완전 미쳤어요 ✨ 들기름 파스타는 정말 들기름향이 진하고 고소했어요~우대갈비랑 야채무침은 정말 입에서 육즙 터지는 고기와 새콤달콤 소스의 야채랑 환상궁합 이라 술이 술술 넘어가는 안주였어요.
문어다리 해물파전은 바삭하고 해물 가득! 깻잎오일 파스타는 향긋하면서 고소함이 가득했답니다 🍝 항정강정은 단짠단짠의 정석이고, 디저트로 먹은 누룽지아이스크림까지 완벽했어요 🍨 거기다 잘생긴 직원분이 전통주 설명해주시면서 시음도 도와주셨는데, 지하자탁주랑 찰떡이었어요 🍶 데이트나 모임 장소로 완전 추천해요! 분위기도 좋아서 또 가고 싶어지는 그런 맛집이에요 ❤️
남영동 올일 있으면 꼭 리파인 남영점 추천합니다 👍
분위기 100점.친절 100점.음식맛1000점."
더보기
"남영동에서 한식 다이닝으로
최근 핫하다고 해서 지인들 모임을
하게 되었네요

여긴 입구를 들어설때 부터 벌써 맛집포스 작열이였답니다.

매장까지 향하는 발걸음마다 폭신한 카펫이 우리를 인도해 주었어요

꼭 레드카펫은 아니여도 왠지 여심을 자극한다랄까?
ㅋㅋ 아모레퍼시픽 직원들의 단골 아지트라고도 하시더라구요

벌써 매장입구에 비치된 전광판에서
맛난 음식들이 오늘 뭘 먹으면 될지
알려주고 있네요
남영동 골목의 숨겨진 갤러리
같은 느낌이랄까~~분위기가 너무 좋았어요

처음 주문을 할때도 전문적으로
설명해 주시고 낯설지 않게
술도 고를 수 있어서 좋았네요

3잔까지 시음한 후 주류를 고르면 된답니다

남영돈 리파인 전통의 격을 세련되게 빚는 곳이라는 느낌을 받았어요

다이닝답게 음식 하나하나가 인상이 깊었습니다"
더보기
"분위기 좋은 술집을 찾았는데, 여긴 정말 완벽했어요.
우선 음식이 하나같이 다 맛있습니다. 안주라고 하기엔 퀄리티가 너무 좋아서 마치 맛집에서 식사하는 느낌이랄까요? 특히 바지락? 술찜? 이 정말 인상 깊었어요 정말 진하고 속이 싹 풀리네요!
술과의 궁합도 너무 잘 맞아서 한 잔, 또 한 잔 자연스럽게 즐기게 되더라고요

그리고 인테리어가 정말 예뻐요.
조명부터 테이블 배치, 벽에 걸린 소품들까지 하나하나 신경 쓴 티가 나서 사진 찍기에도 딱 좋았고, 감성적인 분위기에서 편하게 대화 나누기 참 좋았어요.
데이트 장소나 친구들이랑 가볍게 한잔하기에도 완전 추천!"
더보기
분위기가 너무 이쁘고 소개팅이나 회식으로 오면 좋을것 같아요. 시음도 할 수 있고 전통주 종류가 많아 외국인 손님들과 와도 좋을것 같습니다. 그리고 가격도 매우 합리적인 편이라 여러가지 메뉴를 골고루 시키기에도 좋아요.
"친구 네명에서 왔는습니다. 얘기하기도 좋고 깨끗하고 분위기도 좋아 만족했습니다. 음식도 엄청 맛있었어요 ㅎㅎ 특히, 파스타류가 진짜 맛있었습니다!! 다음에 지인이랑 이 근처오면 꼭 다시오고 싶어요 bb"
