review
와인이 배로 맛있어지는 마법의 장소입니다. 안주도 기본 와인안주 같아도 치즈나 하몽이 다른곳에서 맛보기 어려운 와인에 찰떡같은 재료들이예요. 무엇보다도 사장님 멘트와 서비스가 👍👍👍👍👍
"어쩌다 여길 이제 알게 된 것인지 후회가 될 정도로 정말 너무 매우 훌륭한 와인바입니다 🍷 우선, 샤퀴테리 안주가 맛있습니다 ㅠㅠ 치즈, 비스킷, 올리브, 과일 등 안 맛있는 게 없어요 🥲 가격은 좀 비쌌지만 플레이트에 들어가는 모든 재료에 대해 다 설명해주실 수 있을 정도로 정성스럽게 고른 흔적이 느껴졌습니다! 저녁 먹고 갔지만 순삭해버렸네요 🫢 그리고 와인 또한 서빙해주시는 분 aka 사장님? 께서 정성스럽게 에어링해주셔서 마실 때마다 와인 맛이 또 다르네? 이런 즐거움을 선사해주셨습니다…! 와인 사랑하시지 않으면 이렇게까지 절대 안 하실텐데 진심이 더더욱 느껴졌습니다 👏🏻

나갈 때 다음에 더 잘 모시겠습니다 하셨던 말이 잊혀지지가 않네요… 이미 훌륭한데… 🙂‍↔️ 다음에 또 갈게요 사장님…"
더보기
"와인 리스트 너무 좋고요, 음식 맛있고, 서비스 너무나 감동입니다."
"서비스의 정석은 이런것이다- 느껴지는 감동의 와인설명과 추천입니다. 와인 한병의 배경을 듣고 맛보니 맛의 풍미와 감동이 배가됩니다.
와인 종류도 정말 많고 니즈에 맞춘 추천도 잘해주시고 정말 최고예요.
마음이 울적한 사람, 서비스가 무엇인지 모르겠다는 사람, 와인이 무슨 맛인지 모르는 사람 모두에게 이곳을 추천합니다."
더보기
"진심 저만 알고 싶은 곳인데 너무 좋아요
와인에 대해서 너무 전문적이고 와인에 진심인 곳
소믈리에가 있는 곳을 찾아 보기 힘든데 진짜 누굴 데려와도 극찬 받을 곳입니다"
더보기
"사장님이 매우 친절하시고, 와인 서빙을 잘 해주십니다. 디켄팅도 잘 해주세요👍 하몽, 초리조, 치즈들도 맛있고요! 다만 와인 가격대는 저렴하지 않습니다."
"부모님과 같이 갔는데 대표님이 와인 특징부터 테이스팅 방법까지 눈높이에 맞게 재밌게 설명해주시고, 와인 오픈하거나 디캔팅할 때 퍼포먼스도 좋으셔서 시간가는 줄 모르고 다들 즐겁게 마실 수 있었어요.
하몽이랑 치즈도 너무 맛있고 분위기도 좋아서 다음에도 좋은 사람들과 또 오고 싶은 곳이에요🥰🫶🏻✨"
더보기
"엄청난곳이예요!!
와인 즐기는 사람인데도 이렇게 친절하고 상세히 와인을 더 맛있게 설명해주는 소믈리에는 처음 봤어요 😀

원하는 와인을 정확히 추천해주시고 흐름도 잘 이어지게 추천해주십니다. 병 와인가격이 부담스러웠는데 잔으로 안주도 다른 사이즈로 주문해서 완벽히 만족스러웠어요.

다른 종류 와인들도 많이 시도해보고 싶고 하몽 퀄리티가 너무나 좋았어서 다음에는 1차 식사부터 이곳에서 해보려구요.

진짜 프로를 만난 기분이라 좋은 경험이었습니다.
강추해요!"
더보기
"나이 드니까 진짜가 아니면 싫더라구요. 자주 시간 내서 맛있는 음식을 챙겨먹어도 늘 어딘가 아쉬웠는데, 여기서 정말 오랜만에 풍족하게 만족하고 갑니다. 간단한 메뉴이지만 보이지 않는 오일까지도 정말 신경써서 고르고 만든게 느껴지는 메뉴들, 와인 리스트도 사장님이 고심해서 구성하신게 느껴졌어요. 사장님의 순수와 열정이 느껴지니까 어찌나 감사하던지요~ 좋은 음악도 한몫했습니다☺️ 일상에 지치고 나를 위한 시간이 필요할때 또 찾아가고 싶은 곳이에요"
더보기
"배우자와 함께 운좋게 찾아서 들렸는데요! 정말 분위기도 좋고, 좋은시간 보내다 갑니다! 특히 가게 사장님이 자세하게 와인 설명을 해주시는데, 한편의 에피소드를 보는 느낌이었어여!! 또 방문해야겠어요~~"
오늘도 너무나 맛있게 잘 마시고 갑니다!! 분위기도 너무 좋고 음식도 너무 맛있네요!! 계속 방문하게 되는 붐위기 & 와인 맛집 👍👍
"와인에 대한 설명이 매우 훌륭합니다.
데이트, 모임, 와인 초보자분들에게 너무나 추천드립니다!"
친절해요
"사장님이 설명해주시는 와인과
다양한 치즈를 맛 볼 수 있어서 좋았습니다.
기념일에 또 방문하고 싶은 곳이에요"
모든 것이 완벽했던 곳이였어요!!
항상 너무 친절하세요 또방문예정
"고퀄 안주 파티입니다! 하몽 퀄리티 미쳤구요👍 감바스(마지막에 파스타 추가는 필수입니다)는 여기가 태어나서 먹어본 중 가장 맛있었어요!
사장님 추천 와인으로 꼭 드셔보세요! 완벽 페어링💕"
