review
유명한 이유가 있네요 모든 메뉴가 양 진~~짜 많아요 시금치파스타 특이하구 맛있는데 빵도 두조각이나 들어있음 !! 분위기도 좋아서 사람 항상 많음 또 먹규싶다 🥹❤️
"회사 근처여서 언젠간 먹어봐야지 하고 마음먹었는데 방학기간이어서 드디어 가 보았습니다. 외식할때 파스타 먹으면 항상 양도 안차고 무언가 아쉬운데 외식으로 파스타만 먹었는데도 배부른건 여기가 최초였습니다. 양만큼 맛도 좋았고, 음식도 예상보다 빨리 나왔어요. 방학기간 평일에도 오픈하자마자 만석인데 학기중에는 엄청날거같다는 생각마저 들었습니다. 인기 많은 집은 역시 이유가 있는거 같습니다."
더보기
"숙대가 인정한 12년차 맛집인데 저는 코앞에서 일하고 있었는데도 이제 가봤네요.
시금치 파스타 이집보다 맛있는집 없어요.👍
그런데 가게 이제 접으신다고 안타까운 소식을 어제 들었습니다.ㅜㅜ
남은 2개월 동안 안먹어본 메뉴들 하나씩 다 먹어볼 계획입니다.~"
더보기
"입장은 계단에서 좀 기다리다 들어갔어요 한 20분?
셋이서 메뉴 3개 시켰는데 양이 많아서
차이나 치킨은 집에 가져갔어요ㅎㅎ

차이나 치킨은 꿔바로우 같아서 맛있고
묵은지 파스타랑 골뱅이 파스타는 묵은지랑 골뱅이(with 깻잎)가 각각의 파스타랑
따로 노는 것 같은 느낌이긴 했지만 맛있어요:)"
더보기
또또간집 !! 양이 많아서 가성비 좋고 깻잎파스타 꿀맛탱 !! 분위기듀 조아요🩷
"숙대엔 2대 양식집이 있는데 비일과 마시앤바시입니다🍝
둘 다 다른 특색이 있는데 마시앤바시는 좀 더 정통 양식다운 맛이라, 어른들 모시고 오기 좋은 것 같아요.
차이나치킨은 무조건이고, 시금치파스타보단 백김치파스타가 좀 더 특별한 맛이라 추천합니다🌿 가성비도 좋아요!

그리고... 여긴 5~6년 전부터 항상 웨이팅이 있는 곳인데, 웨이팅 방식이 너무 별롭니다. 테이블링도 없고, 전화번호 적고 돌아다닐 수도 없고.. 이 더운 날씨에 무조건 매장 앞에서 대기해야 해요.
정말 맛있는데 웨이팅 방식 때문에 고민하다 항상 다른 곳을 가게 되는 것 같아요🥹 사장님 꼭 고민해주세요"
더보기
항상 웨이팅이 있지만 너무 맛있어서 감수하게됩니다...
"맛있구 가성비 좋네요 :)
다른 파스타도 궁금해지는 맛입니다!"
굿
"💛 차이나치킨 : 18000 (강추🔥)
바삭한 튀김옷이 정말 감동적이었어요!! 짭쪼름하고 부드러운 치킨 속살까지 최고의 맛이었습니다 상큼한 소스가 곁들여져 함께나온 채소와 먹으면 느끼하지 않아요☺️ 양이 많아서 넷이서 열심히 먹고도 남더랍니다!!!

💛매운토마토치즈파스타 : 17000
기본 메뉴로 시켰는데 치킨과 크림파스타 사이 매콤하게 환기를 시켜주는 메뉴!!! 치즈가 잔뜩 얹어 나와서 못알아봤어요! 이 메뉴 덕분에 전반적으로 느끼하지 않게 더 잘 먹었던 것 같습니다

💛시금치크림파스타 : 13000
기대했던 시금치크림파스타 맛, 기대 이상🥹 부드럽고 너무 맛있었어요 나 이런거 좋아하네

총평
여자 4명 / 메뉴 3개 충분, 가성비맛집! 월요일 저녁 오픈런에 가깝게 갔는데도 손님들이 계실만큼 인기있는곳"
더보기
"평일 브레이크타임 끝나자마자 갔는데도 대기 3팀 있었어요 테이블 수가 적어서 무조건 대기 생각하고 가야해요 손님 모두가 와야지 입장 가능합니다
대학교 앞이라서 저렴하고 양이 많습니다 맛도 당연히 맛있고요!! 차이나치킨은 꼭 필수로 시키세요 유린기 맛인데 양 많아서 좋아요"
더보기
맛있어요!
좋아요
