review
"간단하게 맥주 공격하고 싶어서 포장했어요.
고추가장이 참으로 쌰스킥이네요. 구구굿!

메뉴판을 다시 보니 알아먹기 좋은 글씨로 상쾌하게 영어로 빌드업 했네요. 마음이 따듯해지는 우리 마을 투다리. 음악은 말해모해~~~

다른 매장과는 다르게 요밀조밀 섬세함을 찾는 재미가 쏠쏠하네요. 이런건 본사가 배워야해.

다음 방문이 기대됩니다.😍"
더보기
"혼자 신나게 먹고, 기분 좋았던 하루.
투다리 효창은 유독 음악이 좋다.
음악 선정하시는 분도 직접 영접하고 경쾌했던 하루."
"경쾌하게 친절하시고, 거리낌 없이 좋은 투다리 요기점.예전에 음악이 너무 좋아 물어봤는데, 아직도 음악은 따님께서 담당하시는지 조트라.
빼꼼하게 보이는 서비스에 내가 잘 왔구나!!!
다음에는 매장을 공격하겠."
더보기
매장 작고 아늑해요 오랜만에 가도 김치 우동 여전히 맛있네요
꼬치도 맛나고 닭갈비도 덜맵게 부탁드렸는데 잘 주셨어요!!!! ㅎㅎ
굿
"매장이 좀 작아요..
늦으면 못 갈듯..
사장님도 친절하시고 안주도 가성비가 넘 좋아요"
좋아요
"일주일에 한번씩 감
너무 좋아요"
굿
친절하고 여러가지 안주도 모두 맛나요
친절하고 다양한 종류의 안주가 있어요
김치우동 시그니쳐메뉴 입니다.
나 여기 진짜 좋아함
가성비가 좋고 맛난 안주도 많아요
가성비 좋음. 맛도 좋음. 동네 심야식당 느낌. 동네에 있으면 자주 갈듯. 칸막이도 있어서 프라이빗한것도 좋음.
"간단하게 맥주한잔 하고 왔어요
향라치킨윙이랑 깻잎말이 먹었어요
향라치킨윙 생각보다 맛있었어요
깻잎말이는 좀 아쉽? ㅋ
제입엔 안맞더라구요
메뉴가 엄청 다양해요
동네에 편하게 갈 수 있는 곳
친절하심 좋아요 😀"
더보기
"특별하게 땡길거 없을때 방문하기 좋음
이집 김치우동은 어느점이나 소주안주로 최고
그새 다양한 메뉴가 더 많아짐
한국식 꼬치1세대 이자카야
가끔 들리기 좋은곳"
더보기
간단하게 한잔하기 좋아요
"동네 마실 겸 가볍게 가기 좋은 곳
안주가 다양해서 갈때마다
다른걸 먹는 재미가 있어요 ㅋ
닭산적과 치즈닭갈비 먹었어요
치즈닭갈비 양도 푸짐하고 맛있어오 😃"
더보기
"떡볶이 맛있어요
좀짜네요"
친절해요
사장님 친절하시고 집앞이라 더 좋습니다
서비스은행도 넘 맛있어요 감사합니다^^
친절합니다
가성비가 좋고 기본 안주도 좋아요
친절하고 맛나요
맛나요 사장님 굿굿 좋아요^^
"우리 가족 단골 술집!
술을 마시지 않아도 치즈닭갈비 먹으러 갈 때도 있어요.. 다른 투다리에서 먹는거랑 맛이 달라요. 효창공원점 투다리가 제일 맛있어요! 우리 동네에서 영원히 해줘요~~~! 우리가족이 끝까지 단골할거니까❤️"
더보기
친절합니다
꼬치는 진짜 다 맛있고 메뉴도 다양해서 좋아요
친절하고 맛나요
"서비스은행 너무 감사했어요!
항상친절하시고
남편이랑 밤마실겸 너무 좋습니다"
이모님 친절하셔요.
굿
맛나고 서비스가 좋아요
가끔씩 생각나는맛
혼술하기 좋구 이모님 너무 친절하세요.
동네에 투다리가 있어서 행복해요 ㅠㅠ 가성비도 좋고 1시까지 영업하셔서 너무좋았어요 ㅠㅠ
"맛있게 잘먹었습니다
동네에서 무난하게 저녁먹고 한잔하기 좋은 곳 스타일입니다"
사장님 친절하시고 안주도 너무 맛있어요 동네라 자주 찾게 되네요 짱
ㅋㅋ오랸만에 김치으동 머갓네옂ㅋㅋ
좋아요
좋아요
집앞이라 편해요
좋아요
좋아요
친절하고 맛나요
좋아요
좋아요
친절합니다
좋아요
맛나요
혼술하기 너무 좋아요~! 김치우동 짱!!
"김치우동, 닭꼬치 맛있어요~~~!"
"기존투다리에 비해서 야채가 더 많아요
친절해요"
좋아요
맛나요
굳
다른 지점 보다 맛도 훌륭하고 최애 김치우동은 말할 것도 없네요 =) 번창하세요!
친절합니다
맛있고 친절해요!^_^ 여기가 제일 맛있어요!^^
굿
투다리 많이 가봤는데 여기 투다리가 제일 맛있어여 양도 더 많은거 같고 서비스도 챙겨주시고 깔끔하고 아주 맛있었습니다!!
맛나요
맛나요
친절합니다
"확실히
저렴한것은
알겠지만
꼬치세트,우동 등
제입엔 맛있어서
또오고싶다는
아녔어요"
더보기
맛나요
좋아요
굿
친절합니다
맛나요
좋아요
깔끔하고 친절합니다
첫번째
가본투다리중 여기가 젤맛있어요 효창동맛집bb
굿
동네 맛집!! 친절도도 👍👍
굿
양도 많고 맛있습니다!
존마앗}!!!!
굿
"맛있는 은행구이와 얼큰 우동~
맛있어요~"
좋아요ㅔ
