review
잘 먹었습니다
회 오랜만에 맛있게 잘 먹었습니다
후배놈이 여길 꼭 가보고싶다며 장소 섭외를 했길래 통크게 뜯기고 왔습니다...만 그럴 만한 맛이었습니다. ㅎㅎ위치가 살짝 애매했지만 굳이 찾아갈만한 곳이었다는 기억입니다. 안쪽 좌석은 파티션으로 분리되기도 해서 프라이빗 소모임도 가능할 것 같아요.
더보기
좋아요
"사장님이 오시다 새우튀김 하나를 떨어 뜨리셔서 가져가셨습니다.
다시 튀겨주시는 줄 알았는데 안 주시네요....
본인 잘못을 손님에게 어영부영 떠넘기시네요"
청파동에서 오래 영업한 식당. 가끔 식사를 하러 가는데 탕이나 회덮밥 가격 비싸지 않고 적당하고 맛있어요! 옛날엔 식사를 2인분 주문하면 생선구이 반찬도 주셨는데 물가가 오르니 없어진 모양인 듯 ㅠㅠ 이날은 많은 양을 못먹겠어서 초밥을 처음 주문해봤는데 쪼끔 아쉬운 퀄리티였네요..^^;;
더보기
.
맛있어요
송년 모임으로 다녀왔습니다
"너무 착하고 세월이 묻어나는 노포집입니다. 평일 점심 때 직장인들도 많고 가격, 양 너무 만족스러워서 좋아하는 곳이에요!

사장님 초심 잃지말고 건강히 오래오래 장사해주세요"
더보기
"매번 매장에서 먹다가 포장했네요
회도 맛있고 매운타도 맛있어요
식구들모두 잘먹고"
굿
서부역 인근 대중 횟집
"정식이 23,000원으로 올랐어요.그래도 여전히 맛있어요.특히 매운탕."
친절합니다 ㅎㅎ
서부역 맞은편 횟집
굿
굿
굿
굿
서부역 맞은편 횟집
굿
굿
알밥 맛있어요
가성비 최고에 메뉴가 맛도 좋아요
가성비 괜찮아요
서부역 근처 횟집
굿
맛있어요
"바쁜데 친절하시고,양많고 맛있어요."
맛있어요
방어회 먹었어요
서부역 근처 횟집 중에서는 최고인듯
룸이 있어 단체모임좋고 싱싱한회 맛있어요
굿
"음식이 신선하고 푸짐하고 아주 맛있어요
친절은 기본 ^^
어제 저녁에 리뷰가 좋아서 갔었는데 탁월한 선택이었네요.
맛있게 잘 먹었습니다
감사합니다 ^^"
더보기
군
가성비 좋은 횟집
짱짱
굿
굿
굿
굿
긋
굿
굿
굿
가격이 좀 올랐네요..ㅠㅠ
좋아요
굿
동네맛집
굿
좋아요
굿
코스 좋아요
맛있어요 물회
맛있
맛있어요 단골
맛있어요 맛집입니다
가성비 굿
굿
굿
신선해요
맛있어요
ㄱ
ㄱᆢㅅ
완전 친절하시고 꽁치구이 진짜 맛좋아요 다 맛좋아요
맛있어요
맛있어요
맛있어요
회덮밥+물회
맛있어요
정식이 가성비 진짜 좋아요. 좌석도 의자에 앉는 형태로 바뀌니 더 좋아용.
맛있어요
맛있게 잘먹었습니다~~~^^
"맛있어요~~
회가 두툼허니 좋습니다."
자주가는곳입니다
음식 깔끔하며 정식 완전 짱 맛도 짱
"알탕이
맛나요"
좋아요 좋아요
맛있어요^^
좋아요 좋아요
좋아요
그냥그래요 그냥그래요
알탕이 넘 신선했어요~~굿
좋아요
점심먹기 딱이에요
넘나 맛있어요!
자주 가요
