review
"2년만에 방문한 라리에또🌈
2년전에도 사장님의 파이팅 넘치는 목소리와 분위기로 오래 머물고 싶어 과식을 했어요ㅋㅋㅋㅋ😂 여전히 음식할 때 행복해보이시고 직원분들도 너무 친절하셔서 즐거운 식사시간이었습니다🤍 고물가 시대에 가격도 착하고 음식도 맛있고.. 당일 예약이 어렵다고 하셨는데 저번에도 못먹고 갔다고 하시니 어렵게 자리 만들어주셨어요 다음번엔 꼭 미리 예약할게요 사장님과 직원분들 모두 건강히 오래오래 음식 만들어주세용 잘먹었습니다!!🙇🏻‍♀️"
더보기
"오랫동안 다녔는데 이제야 리뷰를 쓰네요ㅎㅎ
음식은 당연히 언제나 맛있고 사장님과 매니저님, 직원분들 모두 따뜻하고 세심하게 맞아주셔서
방문할 때마다 행복한 시간을 보내다 와요!
오래오래 운영해주세요! 조만간 또 들르겠습니다 :)🙂"
더보기
"저번에 남자친구랑 빠네랑 안심스테이크 세트 먹었는데
맛있고 친절해서 이번에는 혼자 다녀왔어요! 혼자 오면 뻘쭘할까 걱정했는데 여자 알바생분께서 !!너무 친절하셔서!! 바로 리뷰 갈깁니다. 토마토 어쩌구 인기있는 거 시켰는데 너무 맛있구 티라미수도 짱"
더보기
"하늘 올려다 보다가 우연히 발견해 들어간 곳~!! 알고보니 #청파동숨은맛집
직원분들도 친절하시고 정갈하고 깔끔한 메뉴구성 마음에들었어요~ 따뜻하고 맛있게 먹었습니다^^
.
.
#라리레또숙대점 #숙대맛집 #청파동맛집 #lalieto"
더보기
"가성비 갑!!
사장님도 여전히 멋있으시고
직원분도 너무 친절하시고 너무 감사히 잘 먹고 왔습니다"
"가게 분위기는 소박하고 편안한 느낌이예요.
처음에 연인세트메뉴를 주문했는데 더 가성비있는 세트 메뉴가 있다고 추천해주셔서 좋았어요. 맛도 있고 양도 충분했습니다.
부족한게 없는지 틈틈이 확인해주셔서 대접받는 기분이 였어요~"
더보기
"학기중엔 손님이 많아서
점심먹기가 너무 힘들지만
맛있어서 종종가요"
봉골레 파스타랑 크림 새우 리조또 포장해서 먹었는데 너무 맛있었어요❣️ 포장은 10%할인이 되서 가성비도 좋더라구요~ 사이다도 서비스로 들어있었습니다!! 그리고 크림 새우 리조또는 메뉴에는 없고 토마토 새우 리조또가 있었는데 제가 크림으로 먹고 싶다고 하니까 사장님께서 바꿔주셨어요😍 사장님 왕친절!!! 메뉴에 없는 것들도 소스 변경 요청하면 비용 추가 없이 해주신다고 합니다~ 짱짱👍
더보기
정말 맛있게 잘 먹었습니다! 분위기도 너무 좋았구 음식도 하나같이 다 맛있었어요! 특히 알바생분이 아마 신입이신거 같던데 정말 친절하시고 불편한 점 없이 잘 해주셨어요! 그런데 주방에서 사장님이 알바생분 교육을 열정적으로 시키시더라고요 약간 혼나시는거 같아서 식사하는데 마음이 쓰이더라고요ㅠㅠ 그래도 좋은 시간 보내고 갑니당! 감사합니다!
더보기
"여자친구랑 같이 방문했는데 사장님도 너무 친절하시고 파스타도 너무너무 맛있었습니다!! 런치세트 메뉴를 시켰을 때 나오는 샐러드, 디저트도 너무 맛있었습니다!!
여자친구도 너무 좋아하네요!!
숙대 근처 맛집 후기를 보고 라리에또를 찾아오게 되었는데 정말 여자친구가 너무 좋아해서 뿌듯했습니다!!
근처에 사시는 분이나 숙대 학생분들은 강추!!❤️"
더보기
새우가 통통해서 맛있었어요 그리고 새우가 다 까져 있어서 편하게 먹었어요^^
"파스타가 간이 좀 세고 양이 적었음
그렇게 엄청 맛있지도 맛없지도 않은
무난한 맛
세트로 나온 티라미수가 제일 맛있었음
가성비는 나쁘지않은듯"
더보기
너무 맛있고 친절하셔서 또 가고싶어요~~!
피자 바삭하고 파스타도 맛있어요!!
"오랜만에 방문했는데
여전히 맛있네요

다만 일찍 자리가 다차서
늦으면 못먹어요
예약하고 가세용"
더보기
맛있어요 소스가 진해요
맛있었어요! 앞으로 파스타집은 여기만 갈듯해요!
"파스타 먹고 싶을 때 친구들이랑 가기 좋은 곳😆😆
세트 구성 괜찮은데 단품 가격이랑 비슷해서 가성비 좋은 거 같아요!
음식 다 맛있고 특히 샐러드 드레싱 넘 맛있는데 담에 어디 꺼인지 물어보려고요,, 이번에 못 물어봐서 아쉽ㅠㅠ
디저트도 맛있었고 단품 시킨 친구한테 서비스로 디저트 주셔서 기분 좋게 먹고 갑니당!"
더보기
마일드 토마토스파게티 짱
"게살 스파게티 완전 내 스타일🥰
후식으로 나온 티라미수도 맛있어요!
다들 친절하셔서 대접받는 기분이었어요"
"평소에도 자주가는데 항상 친절하고 부족한거 없으신지 신경써주시고 기분좋게 먹고오는곳이에요 :) 전메뉴 다 맛있으니까 다 드셔보세요
사장님 번창하세요🩷🩷"
좋아요
가게 세트 구성도 좋고 직원분이 친절하게 챙겨주셔 기분좋은 식사했어요
맛나요
"큰 딸이랑 같이 점심 먹으러 갔는데
분위기도 좋구 맛도 분위기도
가격대비 너무 좋았어요~^
후식도 나와서 더 좋았네요~~"
더보기
"여기 티라미수 넘~ 맛있어요
티라미수먹으러 다시 갈거예요😍
그리고 직원분들도 친절해요^^"
"해산물 오일 파스타, 짜지 않게 해달라고 하니 신경써서 해주고 친절하게 런치메뉴로 바꿔줌 통통한 홍합을 많이 넣어주면 좋겠음"
항상 사장님이 친절하셔서 기분좋게 먹고오는곳이에요 맨날 뭐 챙겨주실라고하고 신경써주셔서 늘 감사해요 잘먹었습니다 :)
"맛있고 저렴해서 또 가고 싶어요
와인이 식사 메뉴를 주문했을 때 3500원이라 엄청 마음에 들었어요!"
"맛있고 가게 인테리어도 좋아요. 음식이 조금 늦게 나왔는데 사장님 직원분도 모두 친절하게 대처 잘 해주셔서 오히려 훨씬 기분좋게 먹고 나왔습니다.
다만 식사 중 안인지 밖인지 주방 방향에서 고함 소리가 계속 들려서 불편했어요. 무슨 일이었는지는 모르겠으나, 다음에 또 간다면 그땐 별 일 없었으면 좋겠습니다."
더보기
항상 친절하시고 음식도 다 맛있어요.
"맛도 맛이지만 정말 친절하심 꼼꼼히 챙겨주시고
왜 오랜 시간 숙대 교수님들의 원픽이었는지 이해 완
맵기나 양, 취향을 최대한 맞춰주시려고 해서 즐거운 식사 가능"
학생때부터 다녔던 맛집이에요!! 분위기도 좋고 친절하시고 맛있습니다😊😊
"분위기 좋고 맛있어요!
특히 명란크림파스타! 파스타 면이 제가 먹어본 것 중에 최고로 맛있었슙니당"
ㅇㅇ
빠네👍 루꼴라피자👍
루꼴라 피자가 정말 맛있어요. 펜네 먹고 싶었는데 늦게 갔더니 재료소진으로 일반면 먹어서 아쉬워요. 다음에는 일찍 가서 펜네로 먹어보고 싶어요! 분위기도 좋음.
빠네가 너무 맛있어용
맛있고..친절하고..♥
토마토치즈스파게티 잘 먹었습니다!
직원분도 굉장히 친절하시고 음식도 맛있었습니다!
맛있어요! 늘 좋은 곳ㅇ에요
"따뜻한 분위기에 너무 친절하세요!
음식도, 재료도 넉넉하게 잘먹었습니다!
다녀본 식당중에 가장 친절하셔서 더 맛있게먹었어요!^^"
좋아요
굿
엄마가 좋아하는 파스타 맛집🫰🏻
직원분도 친절하시고 완전 맛있어요!! 특별한 날 가기 좋을 것 같아요
굳
너무 맛있어요.
친절하고 맛있어요 ㅎㅎ
올 때마다 변함없이 친절하고 맛있어서 10년 넘게 꾸준히 오고 있습니다! 단체회식과 특별한 날 데이트 식사로 완전 추천해요!!
맛나요
대체적으로 맛있고 엄청 친절하세요!
엄청 친절하세요! 음식도 맛있고 분위기도 좋아요
^^
숙대생할인이 있어 쏠쏠하고 음식이 맛있어요
굿
가성비굿
"엄청나게 친절하십니다 센스도 좋으시고 대접받는다는 느낌을 받을 수 있었습니다
사진은 고르곤졸라 페투치네인데 맛있습니다 크림스파게티류 추천합니다 2번째 사진은 티라미수"
더보기
스테이크가 매진이라 못 먹어서 아쉬워요.
엄청 좋아요~
빠네가 맛있네요 빠네 추천이요
"분위기 너무 좋고 깔끔하고 너무 친절해요 :)
음식도 좋고 가성비도 굿 ! 입니다 🖤
특별한 날 가기 좋아요 기분 내기도 좋아요 :)!!"
굿
넘 맛있고 사장님도 직원분들도 정말 친절하시고 좋았어요! 루꼴라 파스타 시켰는데 오늘 들어온 루꼴라 상태가 좋지 않다며 오늘은 루꼴라 파스타를 하지 않는다고 말씀해주셔서 놀랐습니다! 보통은 재료를 들인 게 아까워서라도 판매하려 할 것 같은데 넘 좋았어요. 음식도 정말 맛있고 돌아가기 전 서비스로 주셨던 티라미수도 정말 맛있게 먹었습니다!
더보기
사장님이랑 알바생분 너무 친절하고 기분좋게 식사했습니다. 파스타랑 빠네 둘다 정말 맛있었어요. ♡ 재방문의사 200%
좋아요
바질 토마토 파스타 짱맛이에요💙
맛있게 잘 먹었습니다~
굿
굿
친구가 10년째 숙대 다녀서 종종 놀러갔는데 여기가 제일 분위기 좋은 곳 같음
맛있어요
굿
굿
굿
"친한 지인들과 오면 다들 너무 좋아해요~ 셋트메뉴에 맥주 옵션이 있어서 좋구, 직원분들이 마이 친절해요. 2000원 추가해서 빠네로 바꿀 수 있어요."
디너세트 메뉴도 15000원 드링크가 맥주 한잔도 선택가능~~♡♡♡
굿
딸과 함께^^
최고에욤👍🏻👍🏻👍🏻🧡🧡🧡
좋아요
맛있고 사장님 무척 친절하심
맛있어요~ 매일 가고 싶어용
맛 가격 친절 모두 100점이에요. 예약하시길 추천해요~~
"맛나고 친절하셔요
특히 피클이 진짜 찐 맛있음"
좋아요
"아주 친절해요. 친구가 알리오 올리오 짜다고 하니 다시 만들어 줌
와~~다시 만들어 줄 거라고 생각 못 했어요"
친절해서 좋아요:)
친구랑 갔는데 맛있고 좋았어요 옆에 그림도 그릴 수 있게 색연필도 있어서 기다리는데 지루하지 않고 좋았어요
맛있어요
언제와도 짱맛🤩
맛있어요
좀 짜네요 .. 코스 가격 매우 합리적
맛있어요
맛있고 저렴하고 친절함. 세트 메뉴 추천
"숙대 3년 살았는데 이제 알게되다니..억울하네요..
가격도 구성도 맛도 만족스럽습니다
분위기도 좋구요 ㅎㅎ"
포장해갔었는데 음식도 빨리 나오고 친절하셔서 좋았습니다! 비록 제가 조심히 안 다뤄서 먹을때 모양이 흐뜨려지긴 했지만 맛있었습니다!
괜찬아요
친절하고 좋았습니다!
맛도 좋고 사장님이 친절하셨어요
핵맛있음 존맛존맛조낫존막몬ㅁㅅ
시키는 메뉴마다 다 맛있고 만족스러웠어요! 종업원 분도 친절하시고 셋트메뉴의 구성도 좋아서 즐거운 시간을 보내고 왔습니다.
좋아요 ㅡ좋아요ㅡ
음식도 맛있고 분위기도 좋습니다
너무 친절해서 좋아요. 티라미수 시켰는데 음료도 서비스로 주셨어요.
맛있어요
맛있고 친절해요! 최고!
친절해요
완전완전맛나요
맛있습니다
티라미수가 아주 맛있고 사장님이 젠틀하심
#숙대맛집
#숙대 #맛집 #파스타
친절하구 맛이쨔욤
#파스타 맛집 #알리오올리오 #토마토리조또
좋아요ㅡ 좋아요ㅡ
"믿고 가는 라리에또! 파스타,리조또,피자 등 어떤 메뉴를 시키든 완전 고퀄이고 직원분들도 넘 친절하세요~! 런치 세트 특히 추천합니다 :)"
디저트까지 싸고 맛있게 잘 먹었습니다!
항상 쉐프님이 친절하셔서 학교에서도 소문이자자해요 :) 학생할인도있고 직원분들 모두 친절하셔서 종종 찾는곳입니다! 가격이 살짝있긴하지만 가끔 가기에 좋고 교수님들이 많이 이용하시는것같아요~
굿
